Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),SO2,PM25
04-03-2015,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
04-04-2015,23,SO2,Bayview Ferry,37-013-0151,AQS,23,.
04-05-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-06-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-07-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-08-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-09-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-10-2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
04-11-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-12-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/13/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/14/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
04/15/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
04/16/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/17/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/18/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/19/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/20/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/21/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
04/22/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
04/23/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/24/2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
04/25/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
04/26/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/27/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/28/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/29/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
04/30/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05-01-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05-02-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05-03-2015,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
05-04-2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
05-05-2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
05-06-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05-07-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05-08-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05-09-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05-10-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05-11-2015,10,SO2,Bayview Ferry,37-013-0151,AQS,10,.
05-12-2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
05/13/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/14/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/15/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/16/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
05/17/2015,13,SO2,Bayview Ferry,37-013-0151,AQS,13,.
05/18/2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
05/19/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/20/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/21/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/22/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/23/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/24/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/25/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/26/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/27/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/28/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/29/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/30/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
05/31/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
06-01-2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
06-02-2015,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
06-03-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
06-04-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
06-05-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
06-06-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
06-07-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
06-08-2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
06-09-2015,19,SO2,Bayview Ferry,37-013-0151,AQS,19,.
06-10-2015,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
06-11-2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
06-12-2015,13,SO2,Bayview Ferry,37-013-0151,AQS,13,.
06/13/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
06/14/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
06/15/2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
06/16/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
06/17/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
06/18/2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
06/19/2015,16,SO2,Bayview Ferry,37-013-0151,AQS,16,.
06/20/2015,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
06/21/2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
06/22/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
06/23/2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
06/24/2015,13,SO2,Bayview Ferry,37-013-0151,AQS,13,.
06/25/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
06/26/2015,9,SO2,Bayview Ferry,37-013-0151,AQS,9,.
06/27/2015,14,SO2,Bayview Ferry,37-013-0151,AQS,14,.
06/28/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
06/29/2015,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
06/30/2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
07-01-2015,14,SO2,Bayview Ferry,37-013-0151,AQS,14,.
07-02-2015,20,SO2,Bayview Ferry,37-013-0151,AQS,20,.
07-03-2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
07-04-2015,10,SO2,Bayview Ferry,37-013-0151,AQS,10,.
07-05-2015,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
07-06-2015,16,SO2,Bayview Ferry,37-013-0151,AQS,16,.
07-07-2015,20,SO2,Bayview Ferry,37-013-0151,AQS,20,.
07-08-2015,33,SO2,Bayview Ferry,37-013-0151,AQS,33,.
07-09-2015,16,SO2,Bayview Ferry,37-013-0151,AQS,16,.
07-10-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
07-11-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
07-12-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
07/13/2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
07/14/2015,23,SO2,Bayview Ferry,37-013-0151,AQS,23,.
07/15/2015,19,SO2,Bayview Ferry,37-013-0151,AQS,19,.
07/16/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
07/17/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
07/18/2015,54,SO2,Bayview Ferry,37-013-0151,AQS,54,.
07/19/2015,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
07/20/2015,10,SO2,Bayview Ferry,37-013-0151,AQS,10,.
07/21/2015,13,SO2,Bayview Ferry,37-013-0151,AQS,13,.
07/22/2015,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
07/28/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
07/29/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
07/30/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
07/31/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
08-06-2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
08-07-2015,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
08-08-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08-09-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08-10-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08-11-2015,16,SO2,Bayview Ferry,37-013-0151,AQS,16,.
08-12-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/13/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/14/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/15/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/16/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/17/2015,20,SO2,Bayview Ferry,37-013-0151,AQS,20,.
08/18/2015,14,SO2,Bayview Ferry,37-013-0151,AQS,14,.
08/19/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/20/2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
08/21/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/22/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/23/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/24/2015,16,SO2,Bayview Ferry,37-013-0151,AQS,16,.
08/25/2015,23,SO2,Bayview Ferry,37-013-0151,AQS,23,.
08/26/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/27/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/28/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/29/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
08/30/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
08/31/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09-01-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09-02-2015,10,SO2,Bayview Ferry,37-013-0151,AQS,10,.
09-03-2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
09-04-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09-05-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09-06-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09-07-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09-08-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09-09-2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
09-10-2015,23,SO2,Bayview Ferry,37-013-0151,AQS,23,.
09-11-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09-12-2015,19,SO2,Bayview Ferry,37-013-0151,AQS,19,.
09/13/2015,10,SO2,Bayview Ferry,37-013-0151,AQS,10,.
09/14/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/15/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/16/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/17/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/18/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/19/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/20/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/21/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/22/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/23/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/24/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/25/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/26/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/27/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/28/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/29/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
09/30/2015,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
10-06-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10-07-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10-08-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10-09-2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
10-10-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10-11-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10-12-2015,14,SO2,Bayview Ferry,37-013-0151,AQS,14,.
10/13/2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
10/14/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/15/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/16/2015,21,SO2,Bayview Ferry,37-013-0151,AQS,21,.
10/17/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/18/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/19/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/20/2015,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
10/21/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/22/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
10/23/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
10/24/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/25/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/26/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/27/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/28/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/29/2015,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
10/30/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
10/31/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-01-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-02-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-03-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-04-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-05-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-06-2015,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
11-07-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-08-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-09-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-10-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-11-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11-12-2015,9,SO2,Bayview Ferry,37-013-0151,AQS,9,.
11/13/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/14/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/15/2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
11/16/2015,10,SO2,Bayview Ferry,37-013-0151,AQS,10,.
11/17/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/18/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/19/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
11/20/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/21/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/22/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/23/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/24/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/25/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/26/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/27/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/28/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/29/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
11/30/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-01-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-02-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-03-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-04-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-05-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-06-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-07-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-08-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-09-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-10-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12-11-2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
12-12-2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/13/2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
12/14/2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
12/15/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/16/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/17/2015,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
12/18/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
12/19/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/20/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/21/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/22/2015,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
12/23/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/24/2015,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
12/25/2015,21,SO2,Bayview Ferry,37-013-0151,AQS,21,.
12/26/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/27/2015,21,SO2,Bayview Ferry,37-013-0151,AQS,21,.
12/28/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/29/2015,27,SO2,Bayview Ferry,37-013-0151,AQS,27,.
12/30/2015,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
12/31/2015,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
01-01-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01-02-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01-03-2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
01-04-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01-05-2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
01-06-2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
01-07-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01-08-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01-09-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01-10-2016,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
01-11-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01-12-2016,11,SO2,Bayview Ferry,37-013-0151,AQS,11,.
01/13/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/14/2016,27,SO2,Bayview Ferry,37-013-0151,AQS,27,.
01/15/2016,9,SO2,Bayview Ferry,37-013-0151,AQS,9,.
01/16/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/17/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/18/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/19/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/20/2016,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
01/21/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/22/2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
01/23/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/24/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/25/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/26/2016,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
01/27/2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
01/28/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/29/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/30/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
01/31/2016,27,SO2,Bayview Ferry,37-013-0151,AQS,27,.
02-01-2016,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
02-02-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02-03-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02-04-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02-05-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02-06-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02-07-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02-08-2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
02-09-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02-10-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02-11-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02-12-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02/13/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02/14/2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
02/15/2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
02/16/2016,10,SO2,Bayview Ferry,37-013-0151,AQS,10,.
02/17/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02/18/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02/19/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02/20/2016,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
02/21/2016,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
02/22/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02/23/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02/24/2016,21,SO2,Bayview Ferry,37-013-0151,AQS,21,.
02/25/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02/26/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
02/27/2016,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
02/28/2016,46,SO2,Bayview Ferry,37-013-0151,AQS,46,.
02/29/2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
03-01-2016,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
03-02-2016,26,SO2,Bayview Ferry,37-013-0151,AQS,26,.
03-03-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03-04-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03-05-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03-06-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03-07-2016,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
03-08-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03-09-2016,21,SO2,Bayview Ferry,37-013-0151,AQS,21,.
03-10-2016,62,SO2,Bayview Ferry,37-013-0151,AQS,62,.
03-11-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03-12-2016,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
03/13/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/14/2016,9,SO2,Bayview Ferry,37-013-0151,AQS,9,.
03/15/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/16/2016,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
03/17/2016,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
03/18/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/19/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/20/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/21/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/22/2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
03/23/2016,34,SO2,Bayview Ferry,37-013-0151,AQS,34,.
03/24/2016,27,SO2,Bayview Ferry,37-013-0151,AQS,27,.
03/25/2016,6,SO2,Bayview Ferry,37-013-0151,AQS,6,.
03/26/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/27/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/28/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/29/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/30/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
03/31/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-01-2016,9,SO2,Bayview Ferry,37-013-0151,AQS,9,.
04-02-2016,9,SO2,Bayview Ferry,37-013-0151,AQS,9,.
04-03-2016,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
04-04-2016,14,SO2,Bayview Ferry,37-013-0151,AQS,14,.
04-05-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-06-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-07-2016,13,SO2,Bayview Ferry,37-013-0151,AQS,13,.
04-08-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-09-2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
04-10-2016,1,SO2,Bayview Ferry,37-013-0151,AQS,1,.
04-11-2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04-12-2016,4,SO2,Bayview Ferry,37-013-0151,AQS,4,.
04/13/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/14/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/15/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/16/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/17/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/18/2016,7,SO2,Bayview Ferry,37-013-0151,AQS,7,.
04/19/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/20/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/21/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/22/2016,3,SO2,Bayview Ferry,37-013-0151,AQS,3,.
04/23/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/24/2016,0,SO2,Bayview Ferry,37-013-0151,AQS,0,.
04/25/2016,44,SO2,Bayview Ferry,37-013-0151,AQS,44,.
04/26/2016,39,SO2,Bayview Ferry,37-013-0151,AQS,39,.
04/27/2016,27,SO2,Bayview Ferry,37-013-0151,AQS,27,.
