Wens AQI,CO,Ozone,SO2,PM10,PM25,NO2
101.09,8,37,43,41,62,88
108.74,13,40,91,28,67,86
84.6,15,38,69,22,70,58
101.93,15,32,74,27,87,50
70.84,15,38,36,16,61,45
82.2,14,31,24,19,51,72
83.87,16,37,62,21,63,70
106.31,16,31,34,29,55,95
116.33,10,35,23,31,76,102
107.99,18,37,31,52,59,95
56.43,13,35,20,36,36,48
68.71,10,32,33,21,59,46
118.16,11,38,47,22,70,104
102.18,9,36,47,46,87,74
111.11,17,40,29,33,78,96
95.11,10,40,56,28,59,82
87.32,15,42,39,54,59,74
50.21,18,34,39,36,41,35
44.76,15,37,27,26,33,32
71.59,11,30,14,20,63,42
85.02,14,26,17,22,72,72
118.28,16,37,47,34,69,104
81.79,16,40,44,50,49,70
55.84,11,37,16,13,48,32
51.42,13,43,24,8,26,42
65.51,11,47,27,28,45,55
107.22,11,40,82,38,45,91
85.08,7,41,71,60,63,37
105.95,9,39,44,39,54,94
97.81,16,38,84,22,51,66
55.78,18,37,17,20,40,47
56.81,9,39,33,18,45,47
74.63,10,31,11,18,67,36
78.45,17,31,29,20,66,65
91.71,10,39,60,19,49,79
102.86,22,44,26,31,62,90
98.87,13,43,26,31,63,86
123.91,16,49,23,27,62,111
92.71,14,51,44,27,81,50
101.91,11,87,19,31,77,45
85.11,8,35,29,55,72,60
84.87,13,30,26,26,72,68
60.19,9,35,36,15,51,42
74.02,9,34,31,18,66,35
65.59,8,37,54,21,53,48
75.16,7,38,43,15,22,66
50.72,17,44,10,19,30,28
98.06,14,44,19,27,28,89
94.89,14,45,69,35,56,80
100.93,7,64,60,54,59,86
129.69,14,64,29,61,77,113
95.07,11,74,60,48,74,78
99.75,19,48,17,20,76,85
107.49,15,46,66,31,93,58
134.35,15,64,49,56,113,106
126.3,16,84,26,51,96,106
125.29,22,71,57,64,74,108
121.3,8,67,75,54,87,102
101.25,8,71,27,44,86,62
75.48,7,58,59,15,62,60
66.64,9,51,47,28,55,48
91.24,9,47,29,21,52,80
62.24,10,47,24,18,45,52
88.5,13,61,46,45,73,70
120.61,11,58,34,51,86,103
84.26,8,47,36,28,72,57
87.21,8,36,76,18,48,51
80.15,11,64,66,19,48,62
116.67,11,71,41,42,65,101
116.36,10,97,69,64,74,86
119.85,9,50,29,29,54,108
96.78,24,44,50,14,23,86
110.14,22,44,30,31,42,100
73.82,23,46,56,31,53,61
60.01,9,46,24,18,51,23
56.11,11,43,36,19,45,46
116.26,9,64,20,36,49,103
85.37,11,39,24,29,55,74
100.89,38,44,33,22,47,90
103.36,15,71,82,63,55,85
104.74,7,50,92,51,56,36
54.29,9,37,29,21,33,46
105.84,11,43,59,31,48,93
147.57,7,40,133,35,53,69
119.91,9,41,57,35,55,107
89.02,11,30,43,23,25,80
92.37,19,32,44,25,24,83
61.29,27,45,29,39,51,37
79.59,9,67,34,31,60,44
119.04,7,48,107,30,55,36
102.69,7,35,21,72,54,88
116.54,28,43,51,33,40,105
132.65,13,58,62,53,68,117
97.16,10,44,24,47,83,69
88.97,9,54,77,23,48,46
97.99,9,84,67,19,41,53
130.03,15,108,67,58,66,107
120.72,11,58,17,31,85,104
124.42,17,47,43,52,99,105
78.66,9,47,64,41,65,40
82.93,5,40,70,45,61,34
67.82,6,41,33,24,59,24
60.37,6,41,21,17,52,28
91.28,9,39,46,18,43,81
80.42,9,54,55,29,40,68
108.17,9,71,24,50,59,93
120.61,6,105,49,46,66,69
72.3,6,43,56,29,48,60
88.58,7,67,60,26,74,47
61.39,8,49,50,33,48,45
63.25,6,45,39,28,53,42
99.33,7,44,85,54,63,57
57.98,11,46,47,32,44,47
120.18,10,105,41,48,56,70
115.29,13,84,54,59,66,97
73.19,8,50,33,35,62,45
78.13,13,46,31,24,68,40
57.62,9,43,20,29,48,42
73.9,14,51,56,47,60,60
74.33,7,51,19,39,62,57
104.74,8,87,74,46,67,78
74.16,9,44,23,38,63,51
52.88,7,42,43,34,43,29
54.76,7,36,27,25,47,22
87.66,9,40,62,36,55,74
115.38,9,97,76,39,48,85
94.99,7,80,34,58,68,57
68.56,11,32,17,28,58,53
84.77,8,45,34,31,75,31
120.43,10,101,54,53,97,51
113.13,16,97,34,32,80,53
85.04,7,45,57,51,68,70
127.39,7,48,115,28,48,56
96.38,10,44,84,30,48,56
84.11,7,46,44,38,54,72
96.15,9,80,51,32,76,60
71.94,6,45,61,25,49,39
118.9,5,36,110,18,41,27
119.78,8,61,106,27,59,53
97.2,11,80,57,55,60,79
112.68,8,90,37,53,66,94
126.55,9,108,36,62,89,63
136.26,9,115,33,53,89,100
86.79,9,47,11,24,77,39
105.79,8,90,75,31,62,37
115.37,9,48,23,21,60,103
67.3,8,35,36,31,54,56
75.68,10,38,54,31,42,64
110.37,10,51,97,40,58,55
101.33,8,84,30,45,66,83
85.29,8,50,20,33,75,33
118.12,9,58,77,40,102,39
161,19,140,56,52,82,97
142.91,16,126,27,48,77,74
117.28,7,100,86,33,53,50
125.85,7,47,111,37,58,68
154.24,8,105,133,32,66,69
58.52,7,49,17,23,49,26
84.47,7,74,21,14,53,35
84.28,8,40,27,28,73,54
98.91,7,84,46,31,72,50
149.08,7,43,134,30,58,71
113.71,7,42,102,48,45,50
53.57,9,38,44,26,41,41
69.21,10,42,59,27,45,36
78.43,22,34,16,71,25,24
44.29,8,36,34,19,35,36
74.97,13,48,62,44,55,55
72.93,8,54,41,39,60,57
73.46,6,44,24,31,54,62
61.91,5,37,49,31,51,43
78.89,6,49,67,31,54,33
117.64,6,45,106,22,55,32
164.29,7,47,144,44,62,102
81.89,14,50,21,53,70,44
87.94,8,74,55,42,63,41
92.45,10,71,33,52,74,76
94.02,7,39,21,67,80,54
79.22,6,44,36,37,69,42
49.95,5,42,24,26,36,30
51.08,5,42,33,31,38,39
66.04,6,49,54,31,48,53
107.28,13,71,91,49,56,68
111.73,11,54,37,57,93,93
88.02,10,50,30,36,76,54
107.67,16,93,46,37,68,53
115.73,16,100,60,47,71,49
114.73,11,100,20,31,70,62
120.63,10,101,86,59,85,60
90.84,17,27,16,79,54,54
61.86,16,31,31,12,54,35
76.48,13,29,16,24,54,66
108,14,35,96,28,59,35
81.16,7,36,71,16,47,40
60.34,10,29,44,28,46,50
64.46,7,31,23,19,56,40
64.99,15,47,23,34,54,49
108.39,10,50,31,41,69,94
87.67,9,28,21,28,78,48
59.85,8,22,37,14,52,30
59.68,9,27,52,15,36,27
109.41,9,25,21,27,47,100
76.84,8,31,57,22,43,65
95.46,10,44,52,24,44,84
61.45,8,39,29,27,52,42
75.94,13,44,30,43,63,61
107.33,14,90,57,50,80,61
128.51,15,87,33,53,111,50
106.4,13,67,23,43,92,58
103.66,11,87,19,51,81,60
135.29,11,105,75,60,113,74
139.98,22,84,65,53,117,108
113.39,34,61,59,46,86,95
115.43,15,93,95,56,79,63
81.81,14,46,21,25,69,63
89.42,11,32,21,42,61,77
82.91,6,22,64,59,69,43
80.39,7,25,56,51,60,67
76.72,6,29,55,39,41,65
56.01,6,37,47,19,40,36
66.24,10,37,33,29,56,47
69.51,14,42,47,20,59,41
110.97,10,43,29,37,101,42
72.02,9,31,24,30,63,42
82.15,10,24,50,21,51,71
113.27,16,31,51,42,54,101
69.49,22,39,27,50,58,49
86.03,16,50,37,44,72,65
85.51,19,71,16,31,71,54
116.25,10,33,17,46,59,104
105.47,11,30,96,23,37,43
64.36,13,17,11,31,54,54
106.02,7,31,19,39,40,97
71.36,7,31,17,20,40,63
63.89,13,36,19,14,55,42
63.37,15,35,27,19,55,37
89.04,8,27,31,37,53,78
68.18,7,31,36,22,33,60
49.92,8,34,37,23,39,41
58.72,9,31,24,30,50,40
85.99,9,31,9,26,51,76
45.8,8,26,13,13,40,26
66.48,5,31,59,31,32,23
62.89,5,22,43,43,53,40
111.28,6,24,100,42,50,48
123.59,13,26,106,37,51,91
99.68,15,37,52,47,55,87
107.74,16,50,34,66,90,84
104.37,14,28,41,26,95,40
92.95,9,44,19,34,83,44
122.97,9,47,37,55,83,106
121.91,9,44,27,57,77,106
102.59,9,44,26,52,70,88
92.91,7,31,26,32,82,54
42.3,8,15,16,25,29,36
48.07,7,15,41,10,37,19
54.08,5,28,47,11,33,23
114.93,15,25,102,24,56,60
99.12,25,17,20,40,86,67
103.2,8,12,19,34,90,72
72.45,8,20,16,28,62,55
85.45,10,19,7,26,70,73
68.92,6,19,60,32,42,29
54.89,5,25,46,12,44,30
97.41,6,26,44,82,74,57
77.69,11,30,34,57,55,65
69.54,10,22,30,53,49,58
122.52,6,29,14,106,69,81
113.54,8,25,99,53,54,68
60.77,10,19,17,25,53,38
82,8,23,27,23,75,31
81.94,6,21,43,33,71,51
92.26,8,22,79,52,59,57
89.97,20,21,44,40,76,69
151.32,26,20,134,35,84,66
128.83,11,24,119,17,43,45
84,14,22,65,26,71,43
73.76,14,26,20,21,67,30
67.22,15,25,56,26,52,45
62.96,11,23,24,22,54,45
70.12,15,19,33,22,50,60
83.12,14,20,40,19,48,73
116.77,14,24,103,30,53,66
74.21,14,26,62,54,55,30
64.43,14,27,56,20,36,37
86.41,17,19,23,32,76,52
73.43,18,25,16,23,48,64
78.09,18,23,20,18,40,70
79.64,17,19,43,27,68,56
67.71,16,24,43,41,54,56
72.63,15,23,62,16,54,32
63.54,15,25,20,15,58,17
54.32,15,25,33,21,45,44
69.79,20,20,14,33,60,48
124.5,18,22,44,19,112,62
127.1,23,22,31,40,113,72
63.96,22,28,26,15,55,43
64.04,20,28,29,31,55,41
62.37,16,34,46,45,52,19
84.68,9,27,71,20,55,66
71.01,15,19,24,19,62,46
63.06,15,27,49,7,53,36
109.48,13,31,95,19,74,45
87.3,14,19,14,28,80,34
54.15,11,24,44,13,45,34
65.94,13,29,30,14,57,43
71.33,14,28,61,19,44,47
90.83,9,31,44,21,42,81
91.56,16,30,21,29,46,82
87.03,13,21,24,34,78,42
80.17,18,25,67,32,54,61
75.89,22,28,19,28,67,42
90.25,15,28,62,32,78,32
121.04,17,24,106,27,40,79
79.01,18,19,20,23,70,46
103.71,18,19,50,30,93,41
118.86,16,20,102,30,74,80
86.3,20,19,17,28,76,53
64.99,18,27,34,14,57,35
71.33,16,28,34,15,62,44
106.18,25,24,20,26,92,78
87.92,17,31,44,34,76,55
74.71,22,27,62,30,57,56
132.93,15,25,118,19,56,74
124.55,16,27,107,25,86,69
90.85,9,22,80,21,54,36
82.59,6,27,56,27,71,41
124.66,15,28,20,43,96,107
110.12,16,27,96,21,56,68
102.69,15,26,39,31,90,63
131.16,13,29,40,43,114,90
112.09,13,31,96,42,81,47
117.89,11,33,108,21,45,39
97.07,11,34,70,29,83,44
104.71,27,31,62,46,72,89
93.06,16,25,14,32,80,70
89.94,15,36,49,26,75,74
77.15,10,36,46,29,64,63
103.55,11,36,89,21,59,69
119.78,11,32,103,39,85,50
143.5,10,33,134,17,39,43
66.05,10,36,55,19,47,50
97.17,14,35,39,56,83,65
79.48,14,31,36,40,60,67
101.08,14,31,23,29,88,69
113.34,15,36,26,49,99,70
97.82,10,32,60,28,86,28
117.14,15,31,55,26,105,52
125.68,16,29,17,34,116,46
72.87,10,31,17,19,50,63
65.49,13,26,50,17,55,40
117.15,11,31,104,26,55,61
71.88,14,27,29,15,63,43
75.67,13,31,13,14,67,43
70.59,15,31,19,18,62,41
71.29,15,33,41,24,60,53
83.57,14,25,14,20,74,50
76.72,17,31,20,20,67,48
76.67,14,32,59,44,64,42
67.89,14,27,41,28,58,44
74.47,14,32,30,29,66,37
66.78,13,36,43,19,57,42
66.77,18,33,49,19,55,54
91.24,15,28,19,33,81,50
89,17,37,30,29,78,52
107.88,18,22,13,26,98,51
53.1,15,34,11,22,45,37
51.59,15,33,44,14,32,30
70.24,14,34,11,62,37,30
115.71,15,38,102,30,68,40
58.29,15,37,14,20,49,44
73.97,10,30,21,31,65,42
93.44,11,47,19,35,83,44
101.73,15,42,46,37,86,78
100.06,15,39,11,20,91,42
63.77,15,39,51,17,53,34
70.26,16,40,46,14,60,42
87.21,13,31,47,13,77,43
62.48,10,34,34,20,53,44
61.91,15,35,24,24,52,47
82.61,17,38,26,21,64,70
108.34,20,43,34,49,95,61
118.23,25,45,46,29,104,68
97.93,18,47,65,53,82,70
90.76,18,67,16,52,76,63
96.04,23,43,44,35,67,82
57.13,15,41,19,25,39,48
73.28,16,40,27,34,63,46
83.28,15,49,34,30,71,56
97.44,15,51,51,31,85,54
84.86,14,41,16,33,76,30
72.92,13,47,37,35,62,46
54.38,11,28,30,18,46,39
69.39,15,42,54,30,54,57
68.29,16,36,10,31,59,43
53.42,23,34,27,18,46,15
61.42,18,35,43,20,52,32
64.89,17,41,37,16,44,55
73.55,15,36,55,13,62,43
64.77,11,45,9,49,54,43
74.26,19,49,11,31,58,62
63.63,15,46,16,18,50,53
110.42,19,40,100,14,35,48
45.1,16,39,21,12,29,13
57.5,14,47,6,13,37,48
73.61,13,46,61,44,56,45
73.51,14,51,61,25,55,52
106.25,15,50,30,35,62,93
77.78,11,45,67,46,43,33
50.96,17,44,16,18,29,31
58.18,18,48,19,14,45,47
56.66,15,41,14,26,48,31
61.64,20,47,10,17,52,35
67.79,18,48,40,23,43,57
73.95,19,54,20,33,60,61
100.31,16,80,27,53,71,83
106.35,22,80,21,55,89,72
109.08,14,49,9,43,97,56
42.72,13,35,26,16,33,34
61.47,13,38,37,20,52,42
71.68,7,48,60,21,53,42
61.5,9,51,41,22,45,46
84.31,9,71,20,41,63,51
65.51,9,39,31,23,57,28
59.03,11,49,11,25,49,37
66.48,8,48,16,24,56,48
44.4,18,37,21,12,35,25
80.71,13,30,23,21,74,24
74.56,11,31,34,19,65,45
81.45,10,39,66,16,68,47
126.4,10,67,112,17,53,57
146.81,13,97,127,25,64,67
87.99,11,74,34,35,65,55
91.91,11,77,50,45,66,60
94.45,11,50,23,44,80,70
71.92,8,47,24,33,61,49
118.5,9,45,31,27,60,106
49.38,8,35,41,18,37,32
51.24,13,41,40,19,42,29
117.65,14,42,106,21,43,54
65.56,11,51,17,54,50,48
64.69,8,37,7,23,57,29
81.32,8,37,71,44,40,42
64.81,10,44,14,24,55,45
62.11,9,42,21,15,53,40
57.35,8,44,47,15,36,47
57.82,9,48,16,33,37,46
100.83,8,90,13,39,52,37
125.38,9,112,17,57,62,40
127.55,8,115,19,42,57,54
124.72,10,61,111,40,57,41
143.22,10,97,123,45,77,41
110.03,9,64,44,23,97,34
59.23,9,44,13,29,50,34
74.86,13,41,26,38,63,56
73.71,16,32,10,27,61,62
61,11,31,13,19,53,38
60.87,13,48,34,28,50,46
73.95,14,61,17,36,61,52
77.05,13,64,44,42,58,50
72.98,13,51,20,25,56,61
67.83,16,47,56,19,54,42
92.34,14,41,82,16,47,39
66.03,13,50,46,22,33,55
80.24,11,67,30,49,58,57
94.1,11,80,52,50,62,53
84.88,7,71,16,27,70,49
87.06,8,45,27,32,77,41
60.23,7,38,30,19,52,29
123.61,7,45,111,17,55,57
75.35,8,39,23,28,66,42
76.38,9,47,64,40,54,49
65.77,8,54,40,17,54,49
94.82,8,71,80,22,53,50
112.91,14,100,40,31,60,47
101.38,6,87,11,35,76,40
117.73,8,101,11,29,89,50
104.04,10,87,19,48,81,69
61.89,9,42,16,24,53,34
95.53,8,80,70,38,61,57
98.31,11,80,19,31,83,44
136.04,9,119,21,34,62,85
187.47,14,169,39,55,89,62
153.33,13,136,31,59,78,74
216.97,13,202,40,42,69,57
100.08,8,87,40,30,62,46
133.37,7,122,33,32,54,38
123.26,6,43,109,65,59,32
144.04,6,34,131,51,59,45
45.59,7,22,14,31,38,35
41.59,9,14,11,15,35,35
55.19,9,31,27,23,47,37
68.44,8,39,23,25,60,31
121.61,10,40,9,44,112,36
129.36,13,71,52,52,114,47
85.56,15,71,26,42,69,54
62.47,9,38,29,30,53,42
52.13,9,34,41,18,43,37
79.37,10,67,23,23,60,47
95.54,11,44,20,50,84,51
76.6,13,50,16,25,66,43
73.15,8,45,40,21,63,42
55.52,9,44,17,22,46,41
61.72,9,49,23,36,51,42
73.99,7,44,50,28,63,33
67.55,6,38,56,37,55,30
50.41,6,29,21,31,43,32
53.42,7,29,24,17,47,23
69.34,10,39,19,18,61,33
71.24,11,54,23,31,60,39
88.2,17,74,17,37,69,52
89.84,10,71,49,39,75,43
115.58,11,67,39,37,101,58
71.48,13,49,43,46,60,42
58.17,8,39,30,15,50,22
52.92,7,43,29,16,44,30
58.67,8,44,31,31,49,35
75.5,8,64,24,27,52,52
61.84,11,44,23,26,43,52
71.47,13,46,33,44,60,50
62.64,9,44,47,23,52,42
60.71,10,41,16,22,52,34
49.05,8,41,34,14,37,22
65.45,8,49,14,37,55,40
85.65,16,64,21,41,72,53
57.8,19,44,47,33,47,35
64.71,11,46,40,40,54,42
65.56,11,43,9,35,56,42
89.21,9,42,10,31,80,40
85.71,8,44,7,28,77,24
75.91,6,64,36,24,54,51
65.15,13,40,43,31,55,43
66.89,15,43,17,20,58,31
92.93,14,74,40,52,77,57
116.68,13,100,14,60,81,56
131.55,11,115,29,51,83,43
82.19,8,44,11,33,73,32
68.5,9,47,26,22,54,57
69.21,8,58,46,19,51,40
58.02,10,46,27,29,48,38
47.38,7,39,24,19,38,35
44.52,7,28,21,19,37,35
35.84,6,26,19,20,30,22
51.05,10,31,44,15,30,25
61.75,10,44,31,34,52,35
79.61,9,46,20,48,69,31
76.21,9,32,17,19,69,32
64.14,9,32,11,9,58,17
82.07,10,40,19,27,72,47
61.98,9,24,26,31,55,23
57.49,8,31,10,18,51,24
60.27,10,35,36,17,52,34
66.68,13,48,34,26,55,53
103.71,13,90,21,33,68,46
101.7,11,87,39,33,73,44
121.51,13,105,29,35,82,56
136.77,11,119,26,37,94,46
113.21,8,87,30,34,97,36
101.69,9,71,55,29,87,31
105.2,10,47,90,33,75,42
96.92,9,48,16,33,87,33
96.38,9,61,39,52,83,38
98.18,13,84,37,33,72,37
91.11,7,51,59,34,78,48
84.42,10,50,30,41,73,48
108.64,16,84,90,54,72,60
80.96,16,45,24,41,69,55
75.36,7,34,50,51,64,23
64.66,8,42,30,34,55,40
71.03,13,43,47,37,59,53
61.55,9,44,31,27,52,34
67.24,9,50,23,22,57,35
80.72,11,35,36,33,71,43
76.13,13,30,17,28,67,44
74.74,14,42,31,29,65,42
80.31,14,39,17,29,71,42
59.68,10,26,16,23,53,30
71.75,11,30,34,17,63,40
62.58,11,40,29,22,54,29
59.2,6,24,49,47,45,18
63.99,9,30,37,39,55,30
43.32,9,33,10,29,30,36
62.6,11,35,23,19,53,46
51.59,7,22,13,13,46,26
72.21,7,14,65,8,38,20
44.23,10,19,37,10,37,20
46.63,10,25,21,18,40,30
71.66,8,25,60,19,43,57
49.91,9,25,30,21,36,42
57.35,10,21,14,33,48,46
50.56,7,21,24,16,43,37
57.78,7,23,49,15,43,30
47.58,7,28,20,18,41,29
69.04,13,27,21,28,61,37
53.84,9,28,26,29,47,24
43.96,9,27,13,13,38,26
51.42,9,29,26,9,45,25
61.5,9,31,46,17,52,31
63.85,8,30,14,12,45,55
63.64,14,29,41,16,55,29
70.62,14,35,24,45,60,47
72.27,16,34,24,52,61,43
70.46,13,37,17,42,61,39
69.06,5,19,19,22,61,41
52.88,7,18,14,9,48,23
52.05,10,27,30,13,45,31
50.79,11,31,16,13,43,37
57.68,8,17,21,18,50,39
63.48,6,24,17,14,58,24
85.5,14,26,17,30,77,40
85,13,31,20,26,77,36
54.1,6,25,16,11,47,35
42.35,6,26,33,11,35,32
65.98,10,29,14,15,58,39
87.12,7,28,74,42,63,44
102.65,10,21,91,44,55,34
61.83,10,26,23,28,52,49
82.34,13,30,69,38,61,54
86.24,15,35,27,51,62,73
87.88,18,42,23,42,75,62
117.4,25,41,23,49,105,56
84.12,11,36,23,35,74,47
56.09,13,34,33,15,42,47
76.01,13,31,34,23,65,54
72.25,17,30,16,32,61,57
66.5,8,25,21,34,56,52
83.71,9,32,29,35,73,51
57.28,9,34,7,29,50,24
52.99,9,32,20,10,46,30
64.96,10,32,11,17,58,30
63.82,10,19,17,14,56,41
59.94,10,9,27,15,52,40
77.19,11,25,56,24,64,62
92.74,23,27,31,34,82,51
99.25,32,32,17,27,90,42
125.34,16,27,37,45,115,43
105.86,17,16,10,30,94,64
54.01,8,19,37,10,46,36
93.31,7,25,79,35,77,22
69.57,13,24,47,28,59,47
88.29,18,20,75,23,66,47
92.43,26,20,16,26,83,47
58.91,8,26,33,23,48,49
63.7,10,25,30,32,54,46
68.17,11,19,19,34,59,44
56.48,19,21,43,21,47,40
63.98,8,25,33,20,54,49
60.22,13,24,14,23,52,41
65.89,13,20,17,16,59,34
89.65,10,21,26,24,80,49
81.04,13,19,23,19,73,40
54.52,9,26,41,28,45,42
60.75,8,26,29,25,48,51
74.62,17,25,40,43,62,60
66.87,20,21,26,25,58,43
67.09,15,14,23,15,58,48
81.18,13,25,56,25,70,33
72.07,7,30,55,30,61,31
76.6,17,24,64,30,61,44
80.53,17,10,27,36,71,45
96.59,15,11,31,24,88,41
80.51,8,23,20,19,74,30
68.9,9,22,21,17,62,33
88.58,10,19,20,29,81,35
91.15,15,28,23,22,83,38
66.57,13,32,17,12,59,35
66.76,10,31,16,12,59,37
45.41,10,30,20,13,39,23
44.68,7,30,11,12,38,31
69.29,7,27,44,19,60,34
73.94,8,32,61,36,60,50
82.88,11,27,33,29,60,71
85.41,9,29,19,22,76,47
75.94,7,31,36,20,66,47
72.02,5,28,39,33,63,38
86.82,7,31,29,43,77,42
98.43,7,31,55,53,86,42
99.73,7,32,69,51,85,53
77.63,8,31,43,19,66,56
99.69,9,29,47,26,81,84
104.89,13,31,75,27,89,67
73.15,8,35,44,31,61,57
83.21,9,31,49,35,72,49
86.62,9,31,55,23,75,44
89.17,9,29,56,40,75,66
67.01,9,29,41,17,53,56
86.49,8,30,19,29,76,53
91.56,8,26,43,28,80,55
107.98,10,24,20,26,97,58
102.81,9,21,40,30,94,34
115.05,10,20,84,35,99,45
89.6,8,24,36,22,79,52
85.84,11,31,39,23,74,58
73.98,11,28,14,22,65,45
60.96,9,23,31,13,54,30
86.78,9,20,17,20,80,33
94.52,10,19,17,21,88,31
60.99,7,22,47,9,52,25
55.75,9,29,31,14,48,35
64.27,7,32,40,33,55,38
63,8,33,33,36,52,52
67.56,7,33,34,41,54,56
112.43,13,34,99,31,62,54
67.19,10,34,24,23,58,43
98.11,11,33,69,37,84,45
130.67,14,25,24,64,116,69
142.81,14,28,33,38,131,57
134.46,11,31,50,39,123,49
141.71,13,23,16,44,132,44
106.18,9,39,66,25,93,37
45.71,23,39,17,13,31,22
53.76,9,38,44,18,43,42
77.18,10,36,26,23,68,42
61.13,10,35,19,15,52,44
74.86,7,41,50,41,63,51
93.33,11,40,60,31,72,78
100.79,13,40,54,43,87,62
105.9,13,44,89,37,81,60
124.75,8,44,107,27,90,55
93.21,11,38,51,32,80,61
103.13,8,43,86,55,84,42
81.41,8,38,70,31,52,43
80.56,9,41,57,20,68,54
106.2,16,41,26,53,92,67
121.8,16,35,20,22,112,47
117.5,16,39,13,25,108,44
66.82,9,39,14,10,58,42
80.1,10,41,44,19,64,67
95.17,9,38,69,31,80,67
61.19,11,35,21,23,43,52
91.07,7,43,56,54,78,52
65.56,8,41,37,27,56,41
48,7,40,19,15,40,25
59.81,8,42,17,12,50,47
62.95,13,36,14,22,54,42
63.65,9,39,19,41,53,49
69.79,9,42,34,41,54,58
67.52,10,41,17,34,57,49
103.57,18,41,21,52,88,77
96.72,18,27,21,26,86,55
146.74,15,37,40,47,134,58
121.26,16,39,26,56,108,60
94.21,20,31,14,34,84,49
72.87,22,31,14,22,64,42
97.61,16,31,85,19,62,43
66.93,16,44,30,9,58,21
53.95,15,47,10,15,35,20
69.51,16,45,21,58,44,52
85.75,23,45,41,56,48,73
92.78,16,45,16,51,59,80
87.07,16,44,72,51,70,49
69.05,11,50,27,40,57,54
47.57,27,40,33,20,31,13
63.57,30,41,40,31,54,20
54.21,38,45,37,35,32,32
67.94,15,44,50,38,51,56
73.94,14,42,33,46,61,60
63.85,11,43,9,54,32,45
75.02,13,43,65,34,33,42
68.45,13,41,20,21,59,43
64.48,17,44,26,27,55,33
53.15,15,40,20,15,42,44
76.89,15,46,16,31,66,50
96.57,10,84,13,43,62,38
80.4,10,67,27,52,62,43
75.53,9,58,23,52,63,34
59.11,9,44,29,12,50,32
59.87,10,50,10,16,41,48
82.65,11,50,70,24,58,43
77.74,14,48,17,33,67,48
69.91,14,46,27,19,57,58
89.59,9,34,77,31,60,44
57.36,9,46,36,25,43,47
110.53,11,97,10,33,67,50
83.21,13,64,31,33,70,44
85.73,10,74,33,31,55,42
72.64,8,61,27,41,55,36
133.06,14,115,19,52,84,78
107.77,13,90,21,69,83,66
101.63,16,44,90,38,51,43
58.38,16,48,40,46,30,36
45.7,19,38,17,33,30,32
74.2,27,47,29,23,36,64
85.85,24,71,36,52,65,62
83.61,15,51,69,37,64,62
83.18,24,71,31,26,55,51
83.81,10,61,27,41,71,44
97.77,9,42,17,27,89,30
61.62,24,44,16,12,53,19
60.6,11,49,13,44,50,34
55.37,13,46,23,39,34,41
79.04,15,58,65,28,49,63
90.67,11,77,19,56,64,39
90.81,8,71,14,44,77,30
73.13,11,48,20,21,63,40
97.3,10,84,50,18,64,37
83.36,10,54,39,19,56,71
79.2,7,67,24,35,57,48
75.11,9,51,62,31,59,50
88.12,13,42,75,45,62,30
70.21,11,42,46,16,60,39
91.12,8,35,69,49,77,27
76.07,8,49,65,20,48,42
57.75,10,48,20,15,44,45
70.24,11,42,36,13,60,47
70.57,16,37,16,13,63,25
84.13,11,43,65,20,71,36
73.94,10,44,59,23,61,53
70.6,15,42,41,18,61,37
64.48,13,49,43,12,54,30
70.2,14,46,34,19,60,42
70.82,22,58,39,54,54,51
89.13,9,77,13,24,57,55
81.02,11,67,26,52,64,55
75.5,8,45,11,20,66,41
91.98,14,67,37,30,78,49
106.77,15,93,16,20,75,33
142.23,16,126,16,40,84,47
142.22,9,126,20,39,82,53
152.35,13,133,33,63,93,67
89.87,11,77,24,45,63,29
73.33,22,61,37,49,54,41
118.89,20,101,31,51,89,54
176.5,9,159,26,52,88,53
97.8,16,54,34,43,85,56
127.91,11,112,31,29,83,43
67.76,15,50,39,19,56,53
55.53,22,47,37,16,34,34
102.34,10,48,87,30,76,42
67.47,10,44,56,22,52,45
50.06,11,43,11,19,36,19
53.78,11,45,36,23,39,28
71.29,11,44,14,20,62,38
97.34,10,49,85,35,55,42
102.49,11,90,51,31,55,48
74.35,9,54,10,38,63,44
67.42,15,43,26,20,57,48
74.79,14,39,60,41,62,41
79.3,19,44,19,29,68,53
66.1,13,37,33,28,56,46
123.62,6,49,113,19,43,34
91.21,10,80,30,23,53,42
72.84,8,58,23,25,61,42
54.32,8,46,27,20,38,32
62.21,10,49,24,19,52,38
55.6,10,45,14,21,46,41
85.75,7,74,47,27,53,42
65.35,10,44,19,31,55,47
91.83,13,80,36,24,54,48
110.27,13,97,10,38,67,42
133.95,11,122,24,23,61,35
73.86,13,49,62,25,54,34
78.47,16,41,69,26,38,37
51.98,17,43,24,16,37,41
137.83,15,47,127,27,45,42
58.5,15,45,19,26,49,34
108.54,14,97,16,29,54,48
164.92,14,151,20,34,71,41
96.06,14,48,16,38,86,25
87.85,13,74,13,40,74,18
76.49,13,49,13,35,66,41
97.06,14,84,19,32,63,49
97.31,15,67,16,27,84,45
105.63,15,58,72,40,90,49
94.96,16,54,29,36,83,48
88.58,16,64,19,22,76,40
121.87,17,108,39,21,69,43
73.52,14,61,47,21,59,38
108.4,8,93,16,30,84,36
95.11,13,54,13,38,84,36
95.42,10,77,34,45,80,42
115.76,10,100,30,38,75,61
78.48,11,46,27,24,68,47
80.29,15,48,26,36,70,31
