Wens AQI,CO,Ozone,SO2,PM10,PM25,NO2
84.26,11,71,6,29,69,41
124.63,16,108,7,27,80,74
119.46,18,101,9,38,63,94
103.85,17,93,1,15,52,48
133.59,15,122,6,19,56,49
126.5,13,112,4,25,61,71
134.85,8,122,4,25,64,51
75.41,11,48,4,30,65,47
67.18,6,39,3,29,59,32
72.84,6,33,1,35,64,42
71.38,7,48,1,31,62,24
64.54,7,45,1,24,56,22
65.65,10,48,1,22,56,36
66.72,10,46,4,24,57,42
65.32,13,48,6,30,55,44
72.81,10,61,1,35,60,38
80.15,10,50,3,31,69,52
69.48,16,58,1,40,54,45
70.66,20,44,4,21,61,44
111.86,19,97,6,26,62,72
88.12,18,51,9,52,74,67
85.98,17,61,1,34,72,66
54.81,9,46,4,22,40,41
61.45,15,43,3,36,39,52
65.2,24,54,7,20,52,49
119.98,18,108,13,27,60,39
69.25,10,50,3,31,59,38
53.94,10,44,4,10,45,38
50.52,10,42,1,8,42,37
58.09,10,43,3,13,49,43
62.21,20,43,9,11,52,49
60.69,25,44,4,10,51,45
66.58,20,51,4,27,56,39
68.64,17,47,1,17,59,38
59.62,10,47,10,16,50,39
56.89,11,42,3,12,42,48
63.7,11,45,4,22,45,54
73.32,23,42,7,22,55,62
82.99,31,44,3,32,72,50
74.09,27,54,3,16,63,42
47.33,7,40,3,13,30,36
65.33,18,39,6,23,55,50
78.96,23,40,16,17,60,67
84.73,24,36,19,17,66,72
86.5,28,38,3,45,66,73
75.76,33,41,3,16,58,64
57.33,26,43,6,15,40,48
72.3,20,50,9,18,53,61
70.52,23,49,3,19,60,46
61.04,8,43,0,14,52,43
73.89,14,41,1,20,65,41
68.33,15,39,3,10,60,39
65.16,14,36,1,11,57,39
59.43,13,41,1,18,50,45
72.98,17,39,3,28,54,62
86.42,22,39,52,31,68,72
74.87,22,36,11,44,56,63
71.96,19,32,9,32,55,61
73.29,18,40,3,25,62,56
74.11,22,38,1,23,65,42
70.3,18,37,1,24,61,44
78.64,32,39,7,34,62,66
85.16,28,39,7,54,71,67
103.47,34,31,4,33,88,83
88.55,26,41,1,41,76,61
55.72,8,41,3,19,40,47
46.54,9,39,3,9,35,36
59.06,16,39,1,14,51,32
45.82,6,38,3,16,37,36
62.11,16,37,1,9,45,53
68.25,25,32,3,16,58,52
77.35,19,29,4,19,67,54
78,23,31,4,20,67,57
90.39,32,36,17,16,81,43
80.71,15,36,4,16,73,33
85.14,20,34,4,20,76,44
75.26,16,37,3,18,67,38
63.1,20,39,3,21,54,42
66.95,18,38,3,18,58,42
59.37,10,39,3,7,52,23
66.65,22,38,4,26,57,45
82.15,26,37,1,11,74,37
76.45,30,32,1,17,67,46
74.2,22,34,4,16,63,58
94.11,27,32,6,18,83,57
94.45,23,39,3,18,84,51
110.3,9,40,6,38,101,42
89.09,24,37,4,21,80,42
109.32,34,40,3,23,100,41
73.77,13,38,1,20,64,48
61.55,13,40,3,13,53,40
70,13,43,1,9,61,42
66.31,10,41,3,14,57,45
67.54,13,40,4,12,59,40
82.73,24,33,1,17,75,35
82.58,10,37,0,19,75,29
83.47,20,37,1,13,73,53
70.3,22,35,1,15,60,52
83.07,28,36,4,41,71,58
84.19,22,39,1,32,75,41
79.89,18,41,1,31,71,35
89.08,14,37,3,31,81,32
108.39,22,35,3,31,100,37
79.45,11,33,1,33,72,31
72.83,14,27,0,25,65,38
80.56,9,29,1,11,73,38
63.01,15,33,3,14,54,45
77.58,22,25,1,19,68,50
74.56,16,39,1,24,66,38
71.55,20,41,3,16,63,33
72.14,20,39,1,40,61,53
80.57,27,42,7,13,64,68
73.06,22,33,4,19,57,62
84.11,26,39,7,21,72,61
82.91,28,37,6,32,72,52
73.88,17,36,0,27,66,32
45.94,6,40,1,22,29,18
54.25,10,38,0,10,23,47
61.11,15,37,3,9,45,52
66.42,15,38,4,19,52,56
68.62,18,40,1,15,58,53
78.21,26,42,1,14,62,66
66.41,28,43,1,37,55,53
76.55,30,48,4,13,65,55
101.97,44,44,4,15,77,87
72.2,24,40,3,17,49,62
81.13,23,38,11,23,68,68
98.84,33,41,14,22,84,77
107.61,40,80,14,51,90,73
128.82,19,77,3,33,113,64
108.72,18,58,7,17,95,67
95.44,36,49,13,22,78,80
75.69,17,58,7,19,60,63
65.16,14,40,3,25,55,49
52.35,8,44,1,24,37,39
64.36,18,43,3,21,55,42
69.45,19,45,4,24,60,36
86.27,23,61,4,26,74,42
81.31,18,50,7,19,69,60
80.04,24,44,6,20,66,67
65.66,15,49,4,41,43,55
80.48,17,67,3,23,61,64
83.19,24,58,10,28,70,61
106,14,90,4,34,84,48
133.11,16,115,4,38,101,35
125.17,10,84,4,39,109,51
151.73,13,90,3,52,134,58
139.06,13,74,7,44,124,55
96.91,13,49,6,48,86,42
95.18,11,47,3,42,85,39
70.82,9,36,3,33,63,28
53.4,7,45,1,15,45,24
51.7,7,44,1,25,33,36
52.95,13,44,4,10,43,40
63.03,11,43,4,21,53,48
71.44,17,38,3,21,62,45
53.51,10,43,3,19,45,29
58.28,10,42,1,16,50,29
62.34,10,43,1,19,54,26
51.31,7,43,3,17,40,36
63.83,15,46,3,25,54,42
90.68,20,77,7,23,57,66
113.26,16,100,6,29,67,45
101.5,8,77,3,42,87,33
118.56,8,101,1,46,97,27
130.6,11,97,3,46,113,25
89.87,8,44,3,30,81,29
65.53,11,46,3,24,56,38
61.11,17,44,1,18,51,48
72.21,18,47,4,18,61,54
69.05,15,58,4,33,53,42
100.52,9,87,3,28,75,30
122.56,8,108,1,39,80,22
68.09,7,45,1,27,59,33
54.06,11,43,1,14,45,42
61.1,9,45,1,18,52,36
60.04,14,46,6,35,50,42
73.88,10,48,3,30,64,37
114.38,10,101,4,32,71,37
98.82,9,87,6,19,63,35
75.55,10,64,6,22,57,46
117.55,10,105,13,27,62,47
87.74,14,74,7,52,64,55
77.26,10,47,0,38,67,45
75.34,8,38,1,37,67,31
60.63,9,33,1,12,54,25
56.97,9,41,4,15,49,26
62.93,10,45,3,15,54,33
63.82,11,51,4,23,54,29
68.43,7,48,0,27,59,31
83.8,9,71,19,44,63,34
65.46,9,50,1,36,55,41
72.6,18,61,7,21,57,44
108,17,97,3,19,55,40
120.57,18,108,3,29,59,55
128.31,18,115,4,23,63,60
121.57,15,108,9,19,64,64
122.18,11,112,4,31,45,47
58.64,7,50,3,31,42,31
75.28,7,67,3,23,41,30
87.02,7,77,3,28,53,25
74.84,6,50,1,47,64,43
74.77,8,64,1,30,54,38
77.06,9,64,1,31,65,33
63.68,6,50,0,28,54,30
68.86,7,58,1,29,58,28
64.31,6,51,1,23,55,19
91.61,7,80,0,29,64,21
79.8,8,67,1,39,66,39
97.01,8,84,4,38,67,40
90.37,7,77,0,39,67,48
50.26,6,41,1,19,42,32
51.08,8,44,0,11,35,29
53.42,10,46,1,13,38,25
50.7,7,44,0,13,34,24
59.77,8,50,1,20,49,37
88,7,77,1,25,58,33
113.6,7,101,1,35,65,40
119.96,7,105,4,71,69,34
130.87,6,115,7,38,87,36
90.28,6,77,1,29,76,15
60.11,5,45,1,19,52,15
68.33,5,49,3,25,59,27
75.19,5,64,1,34,57,37
74.75,6,58,1,36,63,44
87.42,5,74,1,38,73,23
64.34,5,54,0,34,54,22
55.84,6,48,1,18,41,24
56.03,6,48,3,19,43,21
56.99,7,49,3,21,40,28
55.61,6,44,3,23,47,28
49.48,6,42,0,18,38,26
62.14,7,46,1,22,53,33
98.13,6,87,3,34,58,29
121.57,5,108,1,38,74,23
100.22,5,90,1,29,56,13
111.13,6,101,1,26,56,15
114.24,6,100,0,35,79,26
115.13,6,100,3,40,82,34
206.36,7,190,3,42,88,43
185.01,7,166,11,47,103,46
225.64,8,209,6,38,92,36
151.78,6,140,3,31,64,24
120.35,6,108,3,30,68,25
96.6,5,84,3,31,68,33
177.89,5,164,4,38,75,30
147.76,6,133,4,43,79,30
118.1,6,105,3,38,71,20
63.45,9,50,0,29,54,16
56.69,5,49,1,17,43,14
69.75,5,61,0,25,44,31
113.29,6,97,0,37,92,26
82.63,5,71,1,34,62,26
110.77,8,97,1,36,74,35
187.96,10,169,10,55,99,53
133.05,9,119,9,29,74,42
154.67,9,143,4,20,59,44
142.89,14,126,11,30,78,80
141.21,6,126,4,49,80,30
132.97,7,119,16,47,71,29
166.8,6,151,7,48,84,30
137.44,6,122,4,47,83,24
203.4,6,187,6,46,90,21
210.1,7,195,9,44,81,25
194.48,8,177,13,52,92,37
151,7,133,13,51,96,36
225.52,7,210,6,52,80,36
182.72,6,166,3,50,89,36
121.13,5,105,1,48,88,21
134.43,5,122,1,33,69,16
96.09,5,84,3,27,69,13
104.41,5,90,4,42,79,16
150.83,5,129,1,58,122,26
148.75,3,136,4,35,69,27
139.59,3,126,3,38,74,25
140.11,5,126,4,41,76,26
145.88,5,133,4,37,69,27
100.11,5,87,3,40,70,24
121.81,3,108,1,45,73,27
148.28,3,133,1,47,82,28
169.18,5,156,3,48,67,30
169.13,5,156,3,46,66,40
140.2,5,126,6,44,75,29
156.43,5,143,4,44,71,22
144.98,3,133,4,31,66,21
127.54,5,115,3,33,67,34
126.88,6,115,4,36,60,40
118.4,8,105,10,31,67,49
119.92,8,105,24,33,74,52
183.46,9,169,13,43,69,58
232.39,9,182,3,60,201,44
175.29,15,93,3,87,156,33
151.8,17,90,11,65,134,30
145.93,8,133,9,40,67,31
124.84,10,112,7,42,65,36
185.45,6,172,1,44,70,31
221.16,7,206,7,55,76,40
141.42,5,122,4,95,91,24
113.67,5,101,3,52,64,17
117.11,6,105,4,32,65,30
130.59,5,119,4,34,61,30
134.22,5,122,3,36,65,27
160.81,6,147,3,37,75,28
151.43,5,136,6,44,82,38
152.95,5,140,3,35,71,21
149.23,5,136,1,34,74,16
171.83,5,156,1,41,87,31
143.82,5,129,3,37,82,27
132.89,5,119,4,41,74,30
142.54,5,129,3,38,71,40
89.48,5,77,3,35,66,35
148.06,5,136,4,30,66,26
184.29,6,172,3,32,65,35
124.88,8,112,9,31,65,45
110.43,8,97,7,55,63,50
128.74,9,115,9,31,68,53
97.25,9,84,13,40,67,41
113.72,6,100,0,35,74,36
80.8,6,51,3,30,71,25
89.62,6,77,7,31,69,26
88.71,7,58,4,43,77,34
136.36,8,122,3,41,75,42
143.66,8,129,3,44,77,36
155.1,7,140,1,44,81,30
111.68,5,97,0,38,82,19
122.64,5,108,1,38,81,24
140.05,6,126,4,35,78,22
177.06,9,161,3,47,84,45
203.18,8,187,3,51,84,42
166.7,7,151,6,51,81,40
94.39,9,80,1,51,73,35
98.76,5,84,1,46,79,25
99.02,3,87,3,32,67,14
73.16,3,49,1,28,64,17
82.17,5,67,1,33,70,18
106.68,7,93,1,44,71,34
144.16,7,129,1,45,80,38
111.84,5,97,3,38,81,33
102.02,5,87,1,43,80,38
122.25,8,108,3,37,77,33
80.81,6,64,3,30,69,28
83.13,5,46,3,32,74,25
63.76,5,43,1,20,55,36
85.4,9,74,3,22,59,38
96.66,11,84,7,36,65,38
125.47,8,112,7,42,68,44
140.06,8,126,4,40,74,38
161.25,11,147,4,27,75,44
86.34,10,64,10,37,73,54
83.62,16,71,3,36,62,45
95.96,11,84,3,33,60,41
89.83,5,44,1,77,66,31
74.18,8,46,6,44,64,43
93.57,18,80,17,27,65,55
124.61,15,112,9,36,60,50
76.88,16,64,3,24,55,62
77.03,14,64,6,52,59,56
89.2,8,77,6,34,61,43
110.24,13,97,7,28,61,62
84.22,10,71,20,26,64,52
77.18,10,51,1,31,67,34
86.41,9,74,1,30,68,26
72.6,10,47,1,48,62,42
70.63,9,54,3,31,60,34
73.03,9,61,1,42,59,43
93.24,14,80,6,35,62,58
92.86,20,77,7,27,75,72
119.93,20,105,9,22,71,67
119.76,19,108,10,29,57,43
74.71,15,46,4,26,57,63
73.41,8,44,1,32,64,40
82.71,7,45,3,37,73,41
90.44,11,74,3,42,76,45
97.15,8,77,4,50,82,45
75.65,6,43,3,31,67,25
62.27,5,36,0,53,47,16
58.77,5,42,0,16,50,41
73.05,10,45,3,31,53,62
94.47,22,47,9,27,67,81
82.63,25,51,6,21,54,71
84.07,23,64,9,41,62,70
89.7,22,77,4,26,62,48
71.22,13,40,1,20,63,31
75.49,8,33,0,19,67,42
69.19,10,43,4,25,60,40
71.15,11,44,6,31,61,47
78.86,13,42,6,45,63,66
56.78,7,28,1,24,48,45
58.41,10,30,1,15,51,36
60.83,8,27,1,13,55,27
60.43,7,37,1,14,52,41
67.15,8,39,1,24,59,33
77.54,20,44,3,33,55,66
92.83,28,43,11,43,61,80
78.57,24,37,4,25,67,58
89.72,15,61,20,26,77,50
92.32,11,58,4,28,81,36
94.99,14,48,9,31,82,64
109.93,24,47,11,52,72,95
76.92,25,44,6,23,58,65
83.74,16,44,7,30,57,72
80.6,24,46,13,27,61,68
77.25,19,46,7,35,66,52
86.48,19,74,14,28,60,48
87.84,25,58,11,49,69,73
98.86,19,50,7,38,86,61
86.61,18,46,1,54,75,42
86.69,13,44,1,31,64,74
64.3,16,36,9,22,51,54
79.3,23,40,16,24,69,48
70.28,19,36,1,27,62,37
59.48,8,36,0,11,51,42
64.28,11,38,6,15,54,52
81.78,20,39,4,22,71,53
73.65,13,42,1,19,64,46
89.27,18,38,14,21,80,43
96.21,27,41,3,22,87,41
57.03,10,39,13,11,49,32
67.68,13,38,3,17,59,41
66.23,15,37,3,20,56,51
68,16,32,3,20,58,51
78.97,18,34,3,19,69,50
77.44,24,44,3,50,65,57
78.42,33,41,4,21,67,55
99.42,41,36,7,19,89,48
90.56,26,37,3,28,81,44
76.54,17,41,1,32,66,50
85.26,19,37,1,31,74,56
82.45,25,37,6,38,71,55
88.13,16,27,7,43,78,47
124.26,13,26,3,38,116,35
104.53,8,28,1,36,97,28
91.42,7,35,1,26,83,40
105.36,10,31,4,48,95,46
148.31,23,28,9,55,135,63
117.69,19,25,11,40,106,58
45.05,8,39,3,18,28,26
63.24,16,39,4,9,55,37
69.58,28,44,1,13,60,43
81.89,35,44,3,13,58,70
89.57,17,40,3,61,45,77
72.15,16,33,3,20,45,63
56.54,13,32,1,11,48,43
70.18,15,36,1,11,62,39
52.54,8,40,1,6,45,25
82.61,17,36,3,7,75,34
72.98,19,37,1,22,64,42
59.21,17,37,3,12,45,50
70.04,16,35,4,19,59,57
70.77,16,35,3,21,55,60
59.63,18,34,3,17,50,48
69,10,34,0,15,62,28
152.71,27,34,1,28,145,30
66.61,10,36,1,10,59,36
76.4,17,32,3,9,66,55
81.47,20,31,4,14,72,48
50.22,8,29,1,10,43,36
58.03,10,37,6,31,49,42
79.07,27,31,1,26,70,43
91.35,39,32,3,14,82,43
63.04,15,31,1,9,55,40
64.5,14,33,1,13,56,42
61.34,6,39,1,13,53,40
55.57,9,32,3,3,48,38
71.01,20,35,4,21,60,56
80.66,20,38,14,8,72,40
74.41,17,36,1,8,67,30
81.81,13,40,1,17,72,48
78.32,23,36,4,16,67,58
78.51,18,37,3,11,69,47
63.06,7,41,0,26,53,49
48.83,8,41,1,3,38,38
52.37,8,41,1,5,44,39
58.63,8,40,1,3,51,28
64.47,10,43,1,3,47,55
72.21,14,34,1,6,62,54
75.97,18,39,3,24,64,61
80.95,22,40,1,10,69,62
76.81,22,44,1,8,65,60
85.87,32,46,4,12,75,51
77.1,40,45,3,11,66,52
88.77,30,43,7,20,57,77
89.49,30,40,9,41,75,73
82.44,23,46,6,26,71,54
83.66,14,39,7,23,74,46
72.39,10,31,0,17,64,42
60.8,10,39,1,12,53,30
72.4,7,32,1,21,66,20
51.53,8,32,0,6,45,29
47.23,9,24,0,10,41,31
55.92,9,27,9,10,49,34
60.3,14,31,3,22,52,40
64.24,10,32,1,24,57,33
56.66,10,38,0,13,49,30
63.83,18,41,4,24,55,36
67.43,22,39,7,11,58,45
68.09,11,39,3,22,59,43
80.93,13,44,3,17,70,54
72.56,15,43,1,35,61,56
56.16,6,49,3,13,35,30
51.66,7,46,0,11,27,25
53.55,9,39,1,13,46,25
58.4,6,35,0,14,51,35
65.46,11,33,1,19,56,48
56.58,8,42,6,13,36,48
58.68,7,45,3,8,32,50
73.95,11,46,3,30,52,63
69.27,18,44,3,19,60,38
52.46,7,43,1,8,44,34
56.32,7,41,1,11,36,48
67.9,11,48,3,15,53,57
71.7,18,46,6,14,58,60
77.56,16,45,3,43,54,66
66.53,18,49,9,19,47,56
71.31,17,50,3,17,61,42
53,6,45,1,16,43,22
56.8,8,44,3,13,35,48
62.27,11,44,7,14,52,50
74.31,19,47,3,35,59,62
91.89,18,77,14,22,66,71
118.92,19,101,4,30,71,89
114.82,15,101,4,29,71,45
117.37,11,101,9,23,91,39
142.07,16,84,10,30,125,69
121.74,15,97,11,49,102,76
96.32,14,54,11,29,82,71
82.46,13,48,10,35,72,44
102.72,15,64,20,36,89,57
114.62,7,74,6,34,101,31
90.59,8,64,3,26,79,25
70.58,5,41,3,30,62,34
60.07,6,25,1,17,54,29
62.4,5,43,1,12,54,32
55.34,6,47,1,18,37,40
65.46,9,47,6,21,56,35
53.53,7,44,1,19,45,28
65.11,8,49,1,17,56,25
57.56,7,47,3,27,48,36
62.48,9,49,10,27,52,46
76.22,15,64,9,19,55,58
66.38,10,49,1,42,56,36
64.53,6,49,1,20,55,33
68.21,11,50,4,30,58,37
72.28,11,61,4,26,59,33
84.34,6,48,1,29,75,28
90.65,6,71,6,31,77,44
113.55,10,100,7,29,68,50
80.73,9,58,7,34,69,42
88.35,6,77,3,25,61,31
58.16,5,50,1,15,45,20
76.42,6,67,4,18,47,37
108.84,11,97,4,24,54,56
99.2,10,87,4,28,60,48
64.14,7,46,3,26,55,31
53.1,7,44,6,30,44,34
66.78,7,58,1,24,42,37
122.63,11,112,9,26,53,37
118.47,8,108,7,22,54,34
49.19,7,38,7,19,38,41
40.71,6,31,3,18,31,34
58.15,5,49,3,26,45,35
77.7,7,67,3,29,53,40
132.17,9,119,11,28,60,62
172.94,9,161,6,30,59,45
94.89,7,84,3,30,58,26
67.29,6,51,1,37,57,33
82.96,5,71,3,57,52,34
62.95,7,49,3,34,53,35
84.28,5,74,3,30,53,32
93.9,6,84,4,32,48,38
109.9,7,100,3,24,41,48
123.05,11,112,3,20,56,40
152.47,10,140,6,43,61,44
159.74,8,147,6,36,63,47
169,6,156,4,41,67,37
138.9,7,126,6,43,65,40
91.68,6,58,1,41,80,40
59.83,5,44,1,18,52,11
64.67,8,45,0,18,56,28
67.23,11,50,3,19,57,42
73.41,6,47,1,33,64,29
64.68,6,44,1,20,56,31
72.29,6,61,0,31,57,40
79.92,6,50,3,33,70,31
77.49,5,67,3,31,55,28
78.11,6,67,1,24,61,27
61.52,5,49,1,23,52,32
63.18,5,45,3,25,54,36
69.11,5,48,1,35,59,42
72.8,8,49,4,30,57,61
96.86,13,84,3,46,62,47
134.06,11,122,11,24,61,42
154.78,8,143,3,27,60,41
167.42,7,154,6,43,69,36
125.02,7,112,7,44,65,43
131.93,6,119,6,39,68,30
62.75,5,48,3,22,54,16
53.34,3,45,1,16,43,30
73.31,6,64,1,19,49,29
121.93,6,108,1,25,80,26
109.29,5,97,0,32,65,36
107.32,5,93,1,41,78,23
92.77,5,67,1,43,80,23
105.92,6,93,1,32,68,39
150.41,7,136,6,44,75,38
184.75,6,169,1,43,87,21
166.49,6,150,13,36,93,21
115.28,6,101,1,42,77,25
94,5,77,0,37,80,25
113.66,6,101,3,33,68,33
88.5,5,77,3,31,56,47
59.44,6,50,4,30,48,29
54.33,3,40,1,18,47,18
55.81,3,42,1,22,48,17
53.13,5,44,1,39,43,31
104.59,6,93,6,33,56,47
171.57,9,159,4,40,63,42
156.29,9,143,3,39,68,42
207.89,8,195,7,38,66,40
202.43,6,190,3,34,66,34
176.64,7,164,3,31,68,33
184.85,9,172,7,44,64,40
212.01,8,197,9,45,76,49
177.81,8,164,20,52,65,49
128.41,5,115,3,46,70,24
169.67,6,156,6,46,71,27
163.93,5,151,4,43,68,22
207.6,7,195,3,40,65,34
142.31,13,129,6,37,64,53
126.13,8,115,7,30,55,41
126.7,5,115,3,38,61,26
169.1,6,150,4,51,105,32
165.53,5,151,3,50,76,25
157.89,5,143,1,49,79,24
126.75,3,115,1,36,64,14
172.58,5,159,7,40,71,37
194.62,6,169,7,49,149,31
214.38,7,182,4,93,179,35
218.09,7,204,4,53,70,38
239.65,10,224,3,57,77,51
224.9,9,209,3,51,82,42
114.79,10,101,3,51,71,18
125.65,7,112,6,47,70,30
81.51,6,71,3,34,54,28
95.3,6,84,3,43,56,30
109.13,6,97,7,38,63,29
168.9,6,156,6,45,65,36
217.4,6,203,3,45,76,30
174.19,5,159,1,45,83,19
114.76,6,101,1,47,72,24
167.48,6,154,4,47,69,31
178.23,7,164,7,47,73,36
150.28,6,136,6,45,75,30
168.77,7,154,3,45,79,25
192.13,6,177,3,50,80,24
178.36,5,164,4,45,77,21
79.78,5,61,6,38,68,28
96.63,5,84,1,40,66,31
111.66,5,100,4,35,61,31
117.16,7,105,3,38,63,32
139.73,7,126,4,39,74,25
146.8,6,133,6,42,74,21
136.37,5,122,1,37,81,13
178.63,6,164,4,47,76,36
155.34,6,140,3,52,79,37
137.35,8,122,4,56,77,40
175.8,8,161,3,44,77,43
138.61,6,126,3,38,66,33
127.03,5,115,1,29,67,21
132.29,3,119,9,30,74,24
121.06,6,108,10,44,66,35
135.75,6,122,7,44,71,35
132.99,8,119,1,46,72,36
157.23,8,143,4,49,72,39
154.44,7,140,6,52,72,42
170.65,6,156,1,49,77,26
165.67,6,150,3,43,87,16
110.82,5,97,1,44,73,28
67.08,3,50,1,23,58,18
101.83,5,90,1,32,64,26
105.56,7,93,1,44,63,38
125.19,6,112,4,45,68,29
117.69,5,105,4,43,66,25
98.18,3,80,4,37,84,11
98.64,5,74,3,37,85,28
109.45,7,97,3,40,64,34
139.73,5,126,1,48,70,36
131.01,5,115,3,52,84,34
171.75,6,154,1,53,95,36
206.01,7,190,4,50,85,29
176.89,7,164,4,37,68,33
215.99,8,201,4,51,76,42
225.76,10,208,4,65,89,46
225.39,9,209,10,55,78,66
188.9,10,174,10,50,72,56
220.86,9,206,14,52,71,56
171.04,10,156,6,44,77,47
90.93,10,77,1,51,69,41
73.53,5,51,1,29,64,16
81.69,6,67,1,37,69,33
77,8,61,1,40,65,34
126.46,9,112,4,42,75,43
94.47,7,80,3,41,77,35
114.93,6,101,6,40,75,25
189.43,8,177,14,31,66,31
132.16,8,119,4,44,66,43
96.44,6,84,0,41,63,41
72.68,3,49,0,31,63,33
66.6,6,43,3,20,58,32
66.57,5,50,4,24,57,29
92.12,7,80,3,31,66,25
104.93,3,93,0,31,66,21
114.45,7,101,1,40,68,46
83.4,5,58,3,39,72,31
80,9,67,1,33,67,42
66.73,5,38,0,24,59,29
67.28,7,46,1,29,58,33
74.58,8,64,3,27,56,29
94.52,10,84,3,17,53,40
74.68,17,61,7,21,54,62
105.63,15,93,4,27,62,49
91.7,13,77,11,24,74,55
102.31,13,87,10,50,72,63
111.12,15,97,21,40,66,57
164.11,11,147,1,39,92,46
104.45,5,90,1,46,78,17
84.87,6,71,1,54,68,42
78.31,7,50,0,36,68,39
83.67,9,71,1,44,62,46
114.67,14,101,4,45,65,54
145.25,16,129,6,31,68,79
139.78,22,126,3,23,68,53
132.72,14,119,1,34,71,42
78.39,9,49,3,51,67,51
79.74,13,58,7,48,67,55
88.01,11,74,0,53,68,47
103.31,8,87,1,60,82,42
113.92,10,97,3,53,88,42
153.84,14,136,7,42,95,48
114.28,18,100,4,24,69,61
103.22,22,77,4,42,67,87
102.23,23,61,11,28,67,88
134.98,14,119,4,48,80,54
111.08,9,87,9,56,94,48
73.44,5,43,1,44,64,29
66.22,13,54,3,29,55,45
75.43,20,64,3,30,54,46
85.54,19,58,9,31,55,73
117.74,33,48,7,28,67,104
82.97,22,54,4,37,53,71
91,20,71,11,32,64,76
112.99,24,97,10,38,71,74
111.31,15,90,7,52,94,42
137.04,9,105,1,52,118,25
73.1,5,44,1,32,64,35
71.55,5,43,1,17,63,33
67.72,6,43,1,22,59,34
59.14,5,38,1,19,50,45
62.51,9,41,1,16,54,37
59.14,10,38,3,23,51,35
50.18,7,36,1,19,43,25
56.57,10,41,4,24,48,34
59.95,9,42,7,20,50,48
57.39,14,32,6,20,47,48
52.36,7,35,0,16,45,33
64.95,9,38,3,22,57,32
75.36,17,44,10,31,66,34
101.35,16,41,7,38,92,41
97.02,22,46,4,37,83,70
90.31,20,42,7,44,76,72
103.07,23,38,10,55,87,80
102.93,28,31,10,36,79,88
54.58,8,31,3,22,47,36
61.2,15,43,1,22,52,40
62.81,14,44,4,27,53,45
85.95,20,38,7,29,74,60
89.48,26,37,7,56,75,69
84.36,28,39,16,32,67,71
64.66,22,44,6,23,54,50
86.77,26,50,27,21,74,60
95.3,25,71,6,27,81,51
135,19,71,6,43,121,38
80.25,7,42,1,35,71,42
68.3,14,38,1,28,57,57
78.88,16,39,4,31,68,53
93.07,27,43,4,42,79,70
82.28,18,38,6,42,70,60
92.1,30,37,3,31,80,60
86.11,23,41,3,31,77,37
70.14,14,43,0,44,59,52
83.21,11,44,3,28,70,68
124.39,26,40,9,19,107,96
106.79,18,41,10,34,84,91
114.13,28,36,3,27,101,68
81.94,35,38,3,47,70,54
72.38,28,37,3,22,62,50
79.97,33,34,3,34,67,66
105.06,34,35,3,35,89,86
102.97,40,34,4,35,88,77
122.12,31,43,11,42,107,76
115.04,33,47,9,60,100,69
103.75,33,44,1,64,90,52
98.55,31,40,1,31,89,42
66.91,19,37,7,33,56,53
86.92,26,33,4,43,75,57
82.97,16,41,3,50,72,46
73.6,16,40,3,54,47,62
83.46,19,31,6,44,70,68
94.6,38,33,3,39,84,48
167.83,31,34,9,31,157,52
181.75,52,41,6,36,169,57
168.92,25,34,4,44,155,70
171.58,35,31,6,63,154,87
135,32,34,13,39,119,84
105.69,35,35,9,44,90,80
127.53,32,35,9,39,115,61
151.18,18,38,4,34,141,48
192.27,40,44,3,42,180,56
165.38,24,36,3,62,151,67
125.51,27,28,6,35,110,84
97,24,29,4,32,85,62
79.75,17,31,4,21,69,56
71.31,10,35,4,31,63,38
100.12,9,35,4,30,92,37
74.26,11,24,1,25,66,42
56.73,10,39,1,6,48,43
71.78,13,32,3,17,64,37
92.68,18,31,3,27,83,48
124.03,26,36,3,19,112,62
64.64,22,42,1,17,55,45
58.97,17,41,3,25,49,47
93.32,22,40,10,24,81,62
105.11,16,37,4,35,92,68
105.34,24,35,4,21,92,71
93.5,26,37,4,27,82,57
77.38,11,37,1,30,69,38
48.42,6,40,1,39,38,27
64.26,13,36,4,8,56,40
74.17,19,39,3,18,65,43
65.8,15,36,1,17,56,49
57.85,16,41,6,26,46,48
62.79,16,39,1,18,54,41
65.08,16,40,1,30,56,41
74.98,23,42,1,18,65,47
77.91,30,42,16,14,68,45
79.76,31,35,3,18,60,68
66.55,17,31,4,32,53,56
90.8,26,30,6,26,68,78
118.4,28,40,4,56,101,88
109.88,23,42,7,25,94,85
126.34,32,54,7,29,109,89
111.63,20,74,3,20,97,54
98.27,16,47,3,26,88,47
119.54,9,43,1,35,109,50
91.99,17,42,1,44,79,64
95.59,25,42,3,28,76,81
79.13,16,46,3,29,69,46
97.54,9,44,0,42,88,33
86.08,23,47,3,64,73,32
59.7,6,42,1,31,51,33
58.65,6,41,1,16,50,41
64.29,13,41,1,16,54,51
65.46,13,44,3,16,55,51
68.16,18,44,4,18,48,58
65.36,16,50,6,19,55,42
66.45,17,54,1,15,56,34
75.73,5,43,1,65,53,26
61.15,9,39,3,17,51,51
59.46,10,44,1,15,45,50
69.14,14,43,1,15,60,42
53.63,6,45,3,9,43,37
58.49,10,46,1,14,49,42
57.76,14,47,1,21,48,40
66.89,23,44,4,12,53,56
55.88,8,43,0,6,43,47
