"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"08/31/2001","55","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","15","35","55","27","38","40"
"09/01/2001","46","SO2","NIPSCO Wheatfield","18-073-0002","AQS","20","40","46","19","35","46"
"09/02/2001","74","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","28","74","39","36","51","50"
"09/03/2001","97","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","23","97","46","36","69","42"
"09/04/2001","67","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","10","35","67","26","44","40"
"09/05/2001","63","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","23","54","41","42","42","63"
"09/06/2001","119","Ozone","LOWELL CITY WASTEWATER TREATMENT PLANT","18-089-0024","AQS","19","119","34","47","76","64"
"09/07/2001","60","PM2.5","VILLAGE HALL","17-031-1016","AQS","14","44","33","21","60","42"
"09/08/2001","64","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","13","64","39","39","48","45"
"09/09/2001","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","30","46","26","55","39"
"09/10/2001","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","39","39","30","52","47"
"09/11/2001","68","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","19","44","50","26","57","68"
"09/12/2001","97","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","19","97","76","59","62","86"
"09/13/2001","67","SO2","NIPSCO Wheatfield","18-073-0002","AQS","14","35","67","23","39","33"
"09/14/2001","37","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","17","34","37","19","28","35"
"09/15/2001","48","PM2.5","MCKINLEY SCHOOL","17-089-0003","AQS","23","41","44","26","48","47"
"09/16/2001","83","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","32","58","47","34","83","53"
"09/17/2001","83","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","28","49","37","55","83","71"
"09/18/2001","87","PM2.5","SE POLICE STATION","17-031-0050","AQS","23","87","56","51","87","67"
"09/19/2001","66","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","19","43","66","25","64","44"
"09/20/2001","67","NO2","CTA BUILDING","17-031-0063","AQS","27","49","59","51","62","67"
"09/21/2001","67","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","30","36","49","39","67","54"
"09/22/2001","86","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","33","45","86","52","62","58"
"09/23/2001","114","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","32","37","114","26","52","46"
"09/24/2001","106","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","31","106","35","50","52"
"09/25/2001","113","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","33","113","55","87","50"
"09/26/2001","75","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","38","75","26","35","52"
"09/27/2001","97","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","32","97","21","26","42"
"09/28/2001","50","NO2","CTA BUILDING","17-031-0063","AQS","14","28","46","17","36","50"
"09/29/2001","84","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","19","38","84","26","42","42"
"09/30/2001","84","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","35","50","84","45","61","57"
"10/01/2001","105","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","35","71","105","62","76","81"
"10/02/2001","97","NO2","CTA BUILDING","17-031-0063","AQS","33","84","71","74","70","97"
"10/03/2001","87","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","22","87","67","60","63","64"
"10/04/2001","66","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","23","32","31","30","66","53"
"10/05/2001","45","NO2","CTA BUILDING","17-031-0063","AQS","19","24","37","24","40","45"
"10/06/2001","55","SO2","","18-127-0017","AQS","26","32","55","44","33","42"
"10/07/2001","60","PM2.5","WASHINGTON HS","17-031-0022","AQS","39","37","52","26","60","44"
"10/08/2001","61","NO2","CTA BUILDING","17-031-0063","AQS","27","39","47","41","52","61"
"10/09/2001","103","SO2","WATER PLANT WEST","17-197-0013","AQS","24","58","103","64","57","67"
"10/10/2001","90","SO2","WATER PLANT WEST","17-197-0013","AQS","22","35","90","58","77","41"
"10/11/2001","58","NO2","CTA BUILDING","17-031-0063","AQS","26","36","34","35","45","58"
"10/12/2001","60","NO2","CTA BUILDING","17-031-0063","AQS","34","32","52","32","47","60"
"10/13/2001","57","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","32","26","29","27","57","43"
"10/14/2001","64","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","23","29","64","11","24","39"
"10/15/2001","91","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","25","23","91","34","28","56"
"10/16/2001","77","SO2","","18-127-0017","AQS","22","22","77","72","39","32"
"10/17/2001","55","NO2","CTA BUILDING","17-031-0063","AQS","34","28","54","39","39","55"
"10/18/2001","73","PM10","VILLAGE HALL","17-031-1016","AQS","33","34","43","73","42","48"
"10/19/2001","63","NO2","CTA BUILDING","17-031-0063","AQS","34","34","57","37","52","63"
"10/20/2001","61","PM2.5","SE POLICE STATION","17-031-0050","AQS","34","43","56","60","61","56"
"10/21/2001","81","SO2","NIPSCO Wheatfield","18-073-0002","AQS","34","35","81","42","63","46"
"10/22/2001","88","PM2.5","VILLAGE HALL","17-031-1016","AQS","42","37","24","52","88","48"
"10/23/2001","62","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","39","29","29","47","62","61"
"10/24/2001","64","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","36","29","46","40","64","46"
"10/25/2001","56","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","24","31","56","36","49","33"
"10/26/2001","89","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","20","29","87","58","89","67"
"10/27/2001","116","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","40","32","71","57","116","84"
"10/28/2001","74","SO2","WATER PLANT WEST","17-197-0013","AQS","41","42","74","51","66","68"
"10/29/2001","69","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","30","34","69","40","55","63"
"10/30/2001","70","PM2.5","SE POLICE STATION","17-031-0050","AQS","36","31","24","39","70","65"
"10/31/2001","91","NO2","IEPA TRAILER","17-031-3103","AQS","30","61","66","85","88","91"
"11/01/2001","85","NO2","IEPA TRAILER","17-031-3103","AQS","24","58","65","80","64","85"
"11/02/2001","70","SO2","","18-127-0017","AQS","23","39","70","36","57","48"
"11/03/2001","73","PM2.5","CAMP LOGAN TRAILER","17-097-1007","AQS","35","30","56","65","73","71"
"11/04/2001","127","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","35","32","127","34","51","41"
"11/05/2001","82","NO2","CTA BUILDING","17-031-0063","AQS","53","20","49","57","75","82"
"11/06/2001","85","NO2","CTA BUILDING","17-031-0063","AQS","40","22","55","75","73","85"
"11/07/2001","108","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","35","26","108","74","80","70"
"11/08/2001","74","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","33","25","71","49","74","44"
"11/09/2001","103","SO2","CTA BUILDING","17-031-0063","AQS","35","22","103","46","72","58"
"11/10/2001","108","SO2","Portage- Hwy 12","18-127-0023","AQS","30","28","108","50","65","39"
"11/11/2001","85","SO2","Portage- Hwy 12","18-127-0023","AQS","39","29","85","17","34","45"
"11/12/2001","79","PM2.5","VILLAGE HALL","17-031-1016","AQS","40","19","46","51","79","64"
"11/13/2001","77","PM10","VILLAGE HALL","17-031-1016","AQS","36","21","71","77","62","66"
"11/14/2001","118","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","36","25","66","79","118","85"
"11/15/2001","140","PM2.5","VILLAGE HALL","17-031-1016","AQS","33","27","50","65","140","71"
"11/16/2001","96","PM2.5","","18-089-1016","AQS","32","19","72","46","96","52"
"11/17/2001","117","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","38","20","66","69","117","62"
"11/18/2001","131","PM2.5","VILLAGE HALL","17-031-1016","AQS","34","27","36","57","131","47"
"11/19/2001","91","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","25","24","71","47","91","45"
"11/20/2001","52","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","31","20","39","31","52","51"
"11/21/2001","66","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","31","15","66","59","65","52"
"11/22/2001","56","SO2","WATER PLANT WEST","17-197-0013","AQS","30","25","56","40","54","39"
"11/23/2001","62","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","20","25","33","37","62","62"
"11/24/2001","54","PM2.5","VILLAGE HALL","17-031-1016","AQS","18","28","23","27","54","41"
"11/25/2001","37","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","15","14","37","11","27","23"
"11/26/2001","69","PM2.5","SE POLICE STATION","17-031-0050","AQS","24","13","27","36","69","31"
"11/27/2001","70","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","20","10","23","29","70","50"
"11/28/2001","70","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","8","70","26","66","40"
"11/29/2001","40","NO2","CTA BUILDING","17-031-0063","AQS","18","11","14","16","28","40"
"11/30/2001","39","PM2.5","VILLAGE HALL","17-031-1016","AQS","20","16","24","16","39","26"
"12/01/2001","68","PM2.5","SE POLICE STATION","17-031-0050","AQS","30","17","55","35","68","37"
"12/02/2001","82","SO2","WATER PLANT WEST","17-197-0013","AQS","31","18","82","30","62","42"
"12/03/2001","95","SO2","CTA BUILDING","17-031-0063","AQS","27","19","95","55","84","60"
"12/04/2001","62","PM10","VILLAGE HALL","17-031-1016","AQS","23","28","40","62","61","45"
"12/05/2001","82","PM10","VILLAGE HALL","17-031-1016","AQS","19","31","66","82","68","46"
"12/06/2001","67","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","25","22","61","40","67","61"
"12/07/2001","59","PM2.5","","18-089-1016","AQS","24","26","49","22","59","54"
"12/08/2001","84","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","26","51","36","84","41"
"12/09/2001","76","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","24","19","39","31","76","44"
"12/10/2001","95","SO2","CTA BUILDING","17-031-0063","AQS","26","18","95","55","74","60"
"12/11/2001","94","PM2.5","SE POLICE STATION","17-031-0050","AQS","32","8","75","57","94","84"
"12/12/2001","122","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","27","6","21","51","122","49"
"12/13/2001","60","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","20","15","34","20","60","51"
"12/14/2001","93","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","26","12","47","36","93","43"
"12/15/2001","97","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","27","14","97","33","83","39"
"12/16/2001","66","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","25","10","19","19","66","35"
"12/17/2001","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","25","11","41","17","61","39"
"12/18/2001","81","PM2.5","VILLAGE HALL","17-031-1016","AQS","32","12","60","56","81","48"
"12/19/2001","81","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","22","23","62","46","81","44"
"12/20/2001","76","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","23","19","76","29","67","67"
"12/21/2001","128","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","33","17","128","47","83","65"
"12/22/2001","79","SO2","WATER PLANT WEST","17-197-0013","AQS","30","20","79","26","57","36"
"12/23/2001","56","PM10","WASHINGTON HS","17-031-0022","AQS","17","24","33","56","48","28"
"12/24/2001","52","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","15","25","30","40","52","34"
"12/25/2001","72","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","17","21","72","24","48","34"
"12/26/2001","60","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","22","19","39","51","60","51"
"12/27/2001","64","PM2.5","FARR HALL","17-031-0014","AQS","19","22","52","53","64","51"
"12/28/2001","58","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","19","28","51","44","58","49"
"12/29/2001","54","SO2","","18-127-0017","AQS","17","26","54","38","47","30"
"12/30/2001","56","PM2.5","","18-127-0020","AQS","19","24","49","30","56","26"
"12/31/2001","70","PM2.5","SE POLICE STATION","17-031-0050","AQS","23","22","39","30","70","52"
