"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"09/17/2019","63","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","10","49","10","29","63","39"
"09/18/2019","67","Ozone","TAFT HS","17-031-1003","AQS","8","67","6","35","56","38"
"09/19/2019","103","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","9","90","103","51","65","55"
"09/20/2019","93","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","8","93","21","54","68","52"
"09/21/2019","60","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","41","3","36","60","29"
"09/22/2019","57","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","38","3","18","57","31"
"09/23/2019","40","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","40","11","19","40","32"
"09/24/2019","52","PM10","VILLAGE HALL","17-031-1016","AQS","6","43","3","52","49","31"
"09/25/2019","62","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","38","62","28","46","34"
"09/26/2019","44","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AirNow","6","40","3","33","44","40"
"09/27/2019","44","PM2.5","CARY GROVE HS","17-111-0001","AQS","6","40","3","30","44","32"
"09/28/2019","35","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","30","7","11","35","28"
"09/29/2019","47","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","21","4","16","47","17"
"09/30/2019","58","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","40","6","44","58","30"
"10/01/2019","59","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","44","4","46","59","29"
"10/02/2019","35","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","26","4","9","35","27"
"10/03/2019","28","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","19","4","16","28","22"
"10/04/2019","33","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","33","6","17","27","28"
"10/05/2019","36","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","31","6","24","36","22"
"10/06/2019","37","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","37","3",".","28","25"
"10/07/2019","43","NO2","IEPA TRAILER","17-031-3103","AQS","8","31","6",".","39","43"
"10/08/2019","52","NO2","IEPA TRAILER","17-031-3103","AQS","9","40","6",".","47","52"
"10/09/2019","48","PM2.5","CITY HALL","17-043-4002","AQS","6","45","6","44","48","47"
"10/10/2019","54","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","37","3","36","54","35"
"10/11/2019","37","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","5","33","3","17","37","27"
"10/12/2019","40","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","40","3","29","30","15"
"10/13/2019","36","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","36","3","20","33","27"
"10/14/2019","36","NO2","IEPA TRAILER","17-031-3103","AQS","7","31","3","33","30","36"
"10/15/2019","45","PM2.5","Kingery Near Road #1","17-031-0119","AQS","7","33","3","43","45","35"
"10/16/2019","42","NO2","IEPA TRAILER","17-031-3103","AQS","3","25","3","20","40","42"
"10/17/2019","35","PM2.5","CARY GROVE HS","17-111-0001","AQS","6","24","4","25","35","31"
"10/18/2019","53","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","31","4","51","53","42"
"10/19/2019","52","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","40","3","41","52","42"
"10/20/2019","70","PM2.5","Hammond- 167th St","18-089-0036","AirNow","7","36","3","25","70","23"
"10/21/2019","52","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","33","3","31","52","31"
"10/22/2019","35","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","28","3","25","35","24"
"10/23/2019","44","PM10","VILLAGE HALL","17-031-1016","AQS","6","29","3","44","40","35"
"10/24/2019","35","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","28","3","26","35","32"
"10/25/2019","56","PM2.5","Hammond- 167th St","18-089-0036","AirNow","7","29","3","36","56","39"
"10/26/2019","62","PM2.5","Hammond- 167th St","18-089-0036","AirNow","7","25","4","34","62","34"
"10/27/2019","55","PM2.5","CARY GROVE HS","17-111-0001","AQS","6","31","3","23","55","33"
"10/28/2019","62","PM2.5","Hammond- 167th St","18-089-0036","AirNow","7","19","7","38","62","33"
"10/29/2019","52","PM2.5","CARY GROVE HS","17-111-0001","AQS","5","29","3","23","52","26"
"10/30/2019","54","PM2.5","CARY GROVE HS","17-111-0001","AQS","3","33","3","17","54","30"
"10/31/2019","40","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","5","26","3","17","40","31"
"11/01/2019","53","PM2.5","CARY GROVE HS","17-111-0001","AirNow","5","26",".",".","53","."
"11/02/2019","52","PM2.5","COM ED TRAINING CENTER","17-197-1011","AirNow",".","26",".",".","52","."
"11/03/2019","38","PM2.5","CARY GROVE HS","17-111-0001","AirNow",".","31",".",".","38","."
"11/04/2019","39","PM2.5","CARY GROVE HS","17-111-0001","AirNow",".","29",".",".","39","."
"11/05/2019","41","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","30",".",".","41","."
"11/06/2019","54","PM2.5","COM ED TRAINING CENTER","17-197-1011","AirNow",".","29",".",".","54","."
"11/07/2019","30","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","29",".",".","30","."
"11/08/2019","37","PM2.5","COM ED TRAINING CENTER","17-197-1011","AirNow",".","25",".",".","37","."
"11/09/2019","51","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","23",".",".","51","."
"11/10/2019","63","PM2.5","COM ED TRAINING CENTER","17-197-1011","AirNow",".","30",".",".","63","."
"11/11/2019","31","Ozone","WATER PLANT","17-031-7002","AirNow",".","31",".",".","25","."
"11/12/2019","29","Ozone","COOK COUNTY TRAILER","17-031-1601","AirNow",".","29",".",".","27","."
"11/13/2019","42","PM2.5","Kingery Near Road #1","17-031-0119","AirNow",".","28",".",".","42","."
"11/14/2019","64","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","20",".",".","64","."
"11/15/2019","83","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","31",".",".","83","."
"11/16/2019","72","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","32",".",".","72","."
"11/17/2019","70","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","19",".",".","70","."
"11/18/2019","69","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","15",".",".","69","."
"11/19/2019","71","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","15",".",".","71","."
"11/20/2019","73","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","19",".",".","73","."
"11/21/2019","57","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","22",".",".","57","."
"11/22/2019","41","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","21",".",".","41","."
"11/23/2019","61","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","14",".",".","61","."
"11/24/2019","55","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","22",".",".","55","."
"11/25/2019","64","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","17",".",".","64","."
"11/26/2019","67","PM2.5","Kingery Near Road #1","17-031-0119","AirNow",".","25",".",".","67","."
"11/27/2019","45","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","25",".",".","45","."
"11/28/2019","30","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AirNow",".","30",".",".","24","."
"11/29/2019","57","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","25",".",".","57","."
"11/30/2019","60","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","19",".",".","60","."
"12/01/2019","44","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","31",".",".","44","."
"12/02/2019","32","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AirNow",".","32",".",".","31","."
"12/03/2019","44","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","24",".",".","44","."
"12/04/2019","36","PM2.5","LIBERTY SCHOOL","17-031-6005","AirNow",".","28",".",".","36","."
"12/05/2019","54","PM2.5","Kingery Near Road #1","17-031-0119","AirNow",".","23",".",".","54","."
"12/06/2019","56","PM2.5","CITY HALL","17-043-4002","AirNow",".","31",".",".","56","."
"12/07/2019","53","PM2.5","Kingery Near Road #1","17-031-0119","AirNow",".","24",".",".","53","."
"12/08/2019","70","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AirNow",".","25",".",".","70","."
"12/09/2019","57","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","22",".",".","57","."
"12/10/2019","38","PM2.5","CITY HALL","17-043-4002","AirNow",".","28",".",".","38","."
"12/11/2019","70","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","24",".",".","70","."
"12/12/2019","53","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","22",".",".","53","."
"12/13/2019","56","PM2.5","Kingery Near Road #1","17-031-0119","AirNow",".","16",".",".","56","."
"12/14/2019","86","PM2.5","CITY HALL","17-043-4002","AirNow",".","22",".",".","86","."
"12/15/2019","67","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","21",".",".","67","."
"12/16/2019","68","PM2.5","COM ED TRAINING CENTER","17-197-1011","AirNow",".","31",".",".","68","."
"12/17/2019","61","PM2.5","Hammond- 167th St","18-089-0036","AirNow",".","29",".",".","61","."
