"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"08/28/2012","77","SO2","NIPSCO Wheatfield","18-073-0002","AQS","9","67","77","34","62","61"
"08/29/2012","90","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","8","90","64","24","56","44"
"08/30/2012","101","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","101","29","34","62","42"
"08/31/2012","84","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","7","84","13","57","63","48"
"09/01/2012","54","PM2.5","WASHINGTON HS","17-031-0022","AQS","7","35","1","19","54","17"
"09/02/2012","60","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","6","43","1","23","60","12"
"09/03/2012","59","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","13","49","19","24","59","36"
"09/04/2012","71","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","9","71","7","46","60","42"
"09/05/2012","54","NO2","CTA BUILDING","17-031-0063","AQS","8","47","7","30","52","54"
"09/06/2012","84","Ozone","JARDINE WATER PLANT","17-031-0072","AQS","8","84","16","30","56","47"
"09/07/2012","62","PM2.5","WASHINGTON HS","17-031-0022","AQS","10","50","19","29","62","52"
"09/08/2012","34","PM2.5","WASHINGTON HS","17-031-0022","AQS","6","32","33","19","34","25"
"09/09/2012","41","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","34","7","18","41","32"
"09/10/2012","46","NO2","CTA BUILDING","17-031-0063","AQS","8","40","13","27","41","46"
"09/11/2012","71","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","71","7","44","52","38"
"09/12/2012","115","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","115","17","30","60","47"
"09/13/2012","60","PM10","Portage- Hwy 12","18-127-0023","AQS","9","36","30","60","55","39"
"09/14/2012","45","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","41","41","20","45","45"
"09/15/2012","67","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","67","23","25","59","56"
"09/16/2012","71","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","71","16","23","58","55"
"09/17/2012","63","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","42","13","38","63","53"
"09/18/2012","46","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","29","31","46","44","34"
"09/19/2012","49","PM10","WASHINGTON HS","17-031-0022","AQS","9","41","9","49","40","44"
"09/20/2012","56","PM10","WASHINGTON HS","17-031-0022","AQS","7","33","23","56","35","46"
"09/21/2012","52","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","35","13","44","52","42"
"09/22/2012","46","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","29","39","36","46","30"
"09/23/2012","38","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","31","29","16","38","38"
"09/24/2012","57","PM10","WASHINGTON HS","17-031-0022","AQS","8","42","10","57","38","51"
"09/25/2012","60","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","47","20","42","60","44"
"09/26/2012","58","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","7","36","13","33","58","35"
"09/27/2012","44","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","8","39","14","32","44","42"
"09/28/2012","52","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","9","40","14","27","52","47"
"09/29/2012","84","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","14","84","33","41","64","45"
"09/30/2012","55","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","7","39","13","24","55","32"
"10/01/2012","58","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","13","39","11","22","58","48"
"10/02/2012","46","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","46","10","41","46","35"
"10/03/2012","64","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","28","4","24","64","34"
"10/04/2012","59","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","7","47","51","56","59","43"
"10/05/2012","42","NO2","CTA BUILDING","17-031-0063","AQS","6","26","29","31","32","42"
"10/06/2012","41","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","25","29","29","41","29"
"10/07/2012","39","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","32","16","16","39","39"
"10/08/2012","38","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","36","13","34","38","38"
"10/09/2012","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","45","6","40","58","32"
"10/10/2012","42","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","9","28","24","19","36","42"
"10/11/2012","46","PM10","WASHINGTON HS","17-031-0022","AQS","9","37","33","46","31","41"
"10/12/2012","40","NO2","IEPA TRAILER","17-031-3103","AQS","11","31","11","19","33","40"
"10/13/2012","61","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","31","10","30","61","40"
"10/14/2012","46","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","31","7","18","46","28"
"10/15/2012","47","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","31","46","17","47","42"
"10/16/2012","52","NO2","CTA BUILDING","17-031-0063","AQS","8","46","6","30","48","52"
"10/17/2012","55","NO2","CTA BUILDING","17-031-0063","AQS","6","29","11","20","48","55"
"10/18/2012","37","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","5","23","21","30","37","23"
"10/19/2012","38","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","18","16","20","38","27"
"10/20/2012","67","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","29","67","19","39","34"
"10/21/2012","58","PM2.5","CARY GROVE HS","17-111-0001","AQS","9","38","6","20","58","45"
"10/22/2012","63","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","24","4","27","63","42"
"10/23/2012","64","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","7","26","6","26","64","27"
"10/24/2012","58","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","34","7","35","58","31"
"10/25/2012","51","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","6","33","20","31","51","23"
"10/26/2012","25","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","8","22","14","23","24","25"
"10/27/2012","51","PM2.5","CARY GROVE HS","17-111-0001","AQS","8","29","10","30","51","20"
"10/28/2012","44","PM10","Portage- Hwy 12","18-127-0023","AQS","9","32","14","44","23","22"
"10/29/2012","138","PM10","Portage- Hwy 12","18-127-0023","AQS","10","31","11","138","30","29"
"10/30/2012","100","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","30","46","100","35","17"
"10/31/2012","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","30","16","45","53","31"
"11/01/2012","97","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","30","97","55","72","40"
"11/02/2012","35","Ozone","WATER PLANT","17-031-7002","AQS","7","35","10","31","32","28"
"11/03/2012","34","Ozone","WATER PLANT","17-031-7002","AQS","7","34","9","10","28","30"
"11/04/2012","41","NO2","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","36","6","9","39","41"
"11/05/2012","55","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","8","36","9","16","55","40"
"11/06/2012","78","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","14","19","10","31","78","56"
"11/07/2012","91","PM2.5","CARY GROVE HS","17-111-0001","AQS","15","27","7","37","91","31"
"11/08/2012","85","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","21","10","40","85","26"
"11/09/2012","83","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","15","19","9","32","83","36"
"11/10/2012","65","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","16","33","7","26","65","27"
"11/11/2012","41","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","5","36","20","30","41","19"
"11/12/2012","43","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","8","24","43","15","25","13"
"11/13/2012","48","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","24","39","24","48","37"
"11/14/2012","67","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","9","19","9","20","67","35"
"11/15/2012","94","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","19","41","54","94","42"
"11/16/2012","94","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","14","26","21","52","94","67"
"11/17/2012","108","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","17","24","19","49","108","57"
"11/18/2012","87","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","13","22","19","28","87","50"
"11/19/2012","82","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","30","17","41","82","42"
"11/20/2012","113","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","13","29","19","51","113","39"
"11/21/2012","111","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","15","26","11","66","111","46"
"11/22/2012","82","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","32","26","37","82","26"
"11/23/2012","75","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","5","27","75","61","57","19"
"11/24/2012","44","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","28","16","23","44","26"
"11/25/2012","53","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","18","27","31","53","29"
"11/26/2012","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","23","7","53","57","29"
"11/27/2012","54","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","26","54","49","52","31"
"11/28/2012","92","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","11","21","92","60","60","37"
"11/29/2012","68","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","9","20","17","41","68","33"
"11/30/2012","84","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","24","17","34","84","27"
"12/01/2012","77","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","13","25","7","37","77","36"
"12/02/2012","73","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","7","23","24","26","73","22"
"12/03/2012","67","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","8","26","9","30","67","23"
"12/04/2012","40","PM2.5","WASHINGTON HS","17-031-0022","AQS","7","25","27","31","40","33"
"12/05/2012","34","PM2.5","WASHINGTON HS","17-031-0022","AQS","8","30","21","22","34","33"
"12/06/2012","53","PM2.5","WASHINGTON HS","17-031-0022","AQS","8","11","10","22","53","26"
"12/07/2012","67","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","8","25","57","16","67","22"
"12/08/2012","38","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","30","10","19","38","24"
"12/09/2012","50","PM2.5","WASHINGTON HS","17-031-0022","AQS","8","28","19","14","50","25"
"12/10/2012","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","29","31","19","52","38"
"12/11/2012","43","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","23","21","31","43","35"
"12/12/2012","48","PM2.5","WASHINGTON HS","17-031-0022","AQS","7","24","14","30","48","43"
"12/13/2012","53","PM2.5","WASHINGTON HS","17-031-0022","AQS","7","26","16","29","53","32"
"12/14/2012","63","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","16","27","28","63","48"
"12/15/2012","54","PM2.5","WASHINGTON HS","17-031-0022","AQS","9","22","10","15","54","29"
"12/16/2012","41","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","18","39","13","41","25"
"12/17/2012","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","19","11","26","66","34"
"12/18/2012","69","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","8","15","14","29","69","37"
"12/19/2012","74","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","11","23","30","29","74","34"
"12/20/2012","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","25","21","25","63","30"
"12/21/2012","93","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","27","56","71","93","32"
"12/22/2012","40","PM2.5","WASHINGTON HS","17-031-0022","AQS","7","28","29","18","40","38"
"12/23/2012","58","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","8","33","11","18","58","42"
"12/24/2012","53","PM2.5","WASHINGTON HS","17-031-0022","AQS","8","31","11","19","53","35"
"12/25/2012","35","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","7","35","23","18","33","32"
"12/26/2012","52","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","11","34","19","42","52","24"
"12/27/2012","61","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","9","30","13","26","61","55"
"12/28/2012","64","PM2.5","WASHINGTON HS","17-031-0022","AQS","8","21","13","21","64","42"
"12/29/2012","75","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","29","19","23","75","36"
"12/30/2012","63","PM2.5","WASHINGTON HS","17-031-0022","AQS","6","26","23","25","63","31"
"12/31/2012","54","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","27","20","19","54","38"
