"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"08/22/2010","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","49","11","29","58","20"
"08/23/2010","64","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","43","30","15","64","27"
"08/24/2010","74","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","64","34","32","74","39"
"08/25/2010","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","44","24","49","71","42"
"08/26/2010","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","48","29","27","61","38"
"08/27/2010","90","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","10","90","21","46","62","51"
"08/28/2010","122","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","122","16","38","75","49"
"08/29/2010","126","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","126","21","33","91","40"
"08/30/2010","79","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","48","14","40","79","39"
"08/31/2010","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","45","7","46","71","32"
"09/01/2010","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","37","11","27","66","40"
"09/02/2010","67","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","34","24","20","67","44"
"09/03/2010","59","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","10","29","59","23","52","18"
"09/04/2010","79","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","34","79","46","74","30"
"09/05/2010","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","42","23","20","62","35"
"09/06/2010","64","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","50","11","27","64","18"
"09/07/2010","109","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","38","109","51","68","28"
"09/08/2010","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","33","51","28","60","28"
"09/09/2010","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","27","39","16","53","24"
"09/10/2010","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","46","27","24","54","24"
"09/11/2010","72","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","30","44","32","72","29"
"09/12/2010","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","41","52","17","61","32"
"09/13/2010","64","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","44","61","23","64","51"
"09/14/2010","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","44","41","23","63","37"
"09/15/2010","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","54","37","27","62","42"
"09/16/2010","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","37","41","37","71","30"
"09/17/2010","86","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","13","43","86","30","64","56"
"09/18/2010","64","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","35","17","26","64","38"
"09/19/2010","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","37","51","10","55","24"
"09/20/2010","69","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","45","37","27","69","54"
"09/21/2010","84","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","10","84","30","52","69","52"
"09/22/2010","58","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","15","34","34","21","58","28"
"09/23/2010","77","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","47","20","55","77","26"
"09/24/2010","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","37","54","33","71","26"
"09/25/2010","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","31","52","31","53","25"
"09/26/2010","45","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","31","29","15","45","25"
"09/27/2010","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","33","46","19","53","42"
"09/28/2010","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","43","61","28","70","42"
"09/29/2010","68","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","50","14","53","68","57"
"09/30/2010","56","PM10","Portage- Hwy 12","18-127-0023","AQS","18","35","27","56","54","40"
"10/01/2010","59","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","36","55","34","59","48"
"10/02/2010","32","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","32","4","32","32","16"
"10/03/2010","34","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","14","34","6","23","27","34"
"10/04/2010","43","NO2","IEPA TRAILER","17-031-3103","AQS","15","34","16","18","41","43"
"10/05/2010","74","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","42","33","36","74","57"
"10/06/2010","106","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","19","54","106","51","81","50"
"10/07/2010","79","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","43","21","49","79","57"
"10/08/2010","92","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","19","44","92","53","74","53"
"10/09/2010","87","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","71","55","51","87","61"
"10/10/2010","87","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","16","87","67","41","85","66"
"10/11/2010","87","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","64","85","57","87","60"
"10/12/2010","79","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","20","61","51","33","79","45"
"10/13/2010","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","31","16","32","60","43"
"10/14/2010","59","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","13","38","59","37","57","44"
"10/15/2010","65","PM10","Portage- Hwy 12","18-127-0023","AQS","15","39","16","65","55","45"
"10/16/2010","96","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","16","40","96","25","62","45"
"10/17/2010","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","35","39","29","57","37"
"10/18/2010","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","35","30","26","52","41"
"10/19/2010","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","35","31","37","62","46"
"10/20/2010","52","PM2.5","WASHINGTON HS","17-031-0022","AQS","14","41","27","36","52","42"
"10/21/2010","77","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","32","77","60","70","42"
"10/22/2010","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","33","19","47","57","52"
"10/23/2010","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","38","19","36","66","36"
"10/24/2010","69","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","42","17","21","69","47"
"10/25/2010","74","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","35","19","31","74","34"
"10/26/2010","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","29","26","22","57","23"
"10/27/2010","49","PM10","WASHINGTON HS","17-031-0022","AQS","10","34","29","49","36","28"
"10/28/2010","39","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","26","37","12","39","21"
"10/29/2010","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","26","49","25","54","40"
"10/30/2010","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","35","30","30","54","30"
"10/31/2010","35","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","17","35","14","13","31","28"
"11/01/2010","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","30","34","22","52","42"
"11/02/2010","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","31","24","31","57","54"
"11/03/2010","102","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","23","23","46","102","60"
"11/04/2010","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","31","16","53","54","36"
"11/05/2010","47","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","23","31","11","31","47","40"
"11/06/2010","54","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","20","31","39","16","54","42"
"11/07/2010","69","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","32","14","27","69","46"
"11/08/2010","70","PM2.5","VILLAGE HALL","17-031-1016","AQS","14","40","24","54","70","54"
"11/09/2010","81","PM2.5","VILLAGE HALL","17-031-1016","AQS","15","42","27","54","81","55"
"11/10/2010","114","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","43","14","52","114","52"
"11/11/2010","105","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","30","39","45","105","61"
"11/12/2010","125","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","18","30","19","38","125","35"
"11/13/2010","75","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","28","17","18","75","33"
"11/14/2010","48","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","31","9","9","48","30"
"11/15/2010","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","30","20","28","58","46"
"11/16/2010","77","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","27","34","34","77","53"
"11/17/2010","85","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","19","65","26","85","39"
"11/18/2010","69","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","28","16","36","69","37"
"11/19/2010","85","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","25","19","36","85","39"
"11/20/2010","74","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","27","10","16","74","28"
"11/21/2010","91","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","35","11","26","91","25"
"11/22/2010","73","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","28","39","21","73","34"
"11/23/2010","50","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","20","50","12","43","42"
"11/24/2010","55","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","10","21","41","12","55","30"
"11/25/2010","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","25","37","9","56","28"
"11/26/2010","47","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","27","47","11","36","28"
"11/27/2010","90","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","28","31","14","90","40"
"11/28/2010","58","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","15","24","29","15","58","40"
"11/29/2010","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","26","27","19","61","32"
"11/30/2010","55","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","8","19","33","12","55","26"
"12/01/2010","81","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","20","41","28","81","25"
"12/02/2010","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","27","19","16","54","36"
"12/03/2010","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","20","30","29","71","43"
"12/04/2010","62","PM2.5","IEPA TRAILER","17-031-3103","AQS","11","31","17","15","62","40"
"12/05/2010","85","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","32","44","35","85","44"
"12/06/2010","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","29","67","36","70","42"
"12/07/2010","83","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","31","71","57","83","44"
"12/08/2010","73","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","26","39","28","73","49"
"12/09/2010","82","PM2.5","VILLAGE HALL","17-031-1016","AQS","15","21","33","41","82","62"
"12/10/2010","96","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","11","22","20","35","96","47"
"12/11/2010","98","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","23","20","25","98","42"
"12/12/2010","37","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","9","37","30","20","35","30"
"12/13/2010","96","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","31","33","37","96","44"
"12/14/2010","81","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","30","33","34","81","54"
"12/15/2010","88","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","24","29","44","49","88","84"
"12/16/2010","80","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","31","49","40","80","66"
"12/17/2010","105","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","13","33","105","29","84","48"
"12/18/2010","114","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","11","31","114","27","77","36"
"12/19/2010","104","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","13","27","104","23","83","46"
"12/20/2010","95","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","31","29","38","95","69"
"12/21/2010","112","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","14","30","16","34","112","41"
"12/22/2010","81","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","29","19","24","81","43"
"12/23/2010","85","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","27","20","29","85","52"
"12/24/2010","92","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","25","13","20","92","42"
"12/25/2010","44","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","31","7","6","44","34"
"12/26/2010","43","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","33","23","20","43","36"
"12/27/2010","69","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","32","30","20","69","53"
"12/28/2010","79","PM2.5","VILLAGE HALL","17-031-1016","AQS","16","22","65","31","79","48"
"12/29/2010","85","PM2.5","VILLAGE HALL","17-031-1016","AQS","11","22","26","25","85","44"
"12/30/2010","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","26","14","18","71","34"
"12/31/2010","65","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","23","11","15","65","27"
