"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"09/02/2016","36","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","10","33","17","18","36","20"
"09/03/2016","45","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","5","45","20","16","38","22"
"09/04/2016","47","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","47","6","20","45","23"
"09/05/2016","52","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","3","48","3","21","52","18"
"09/06/2016","54","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","47","4","46","54","22"
"09/07/2016","52","PM10","VILLAGE HALL","17-031-1016","AQS","2","39","4","52","51","16"
"09/08/2016","41","PM10","VILLAGE HALL","17-031-1016","AQS","3","31","3","41","33","31"
"09/09/2016","47","PM2.5","VILLAGE HALL","17-031-1016","AQS","6","35","7","45","47","34"
"09/10/2016","48","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","34","21","22","48","25"
"09/11/2016","43","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","43","11","16","35","25"
"09/12/2016","45","PM10","VILLAGE HALL","17-031-1016","AQS","3","44","3","45","37","29"
"09/13/2016","77","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","77","4","37","44","25"
"09/14/2016","33","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","3","33","4","21","33","18"
"09/15/2016","44","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","44","4","34","37","25"
"09/16/2016","53","PM10","VILLAGE HALL","17-031-1016","AQS","3","50","6","53","45","21"
"09/17/2016","42","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","5","42","9","32","36","30"
"09/18/2016","54","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","6","48","6","43","54","35"
"09/19/2016","62","PM10","VILLAGE HALL","17-031-1016","AQS","6","61","4","62","47","36"
"09/20/2016","71","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","71","19","25","35","32"
"09/21/2016","56","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","6","41","10","44","56","34"
"09/22/2016","84","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","6","84","6","62","62","57"
"09/23/2016","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","51","4","35","63","42"
"09/24/2016","64","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","5","44","14","44","64","14"
"09/25/2016","51","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","3","48","10","40","51","17"
"09/26/2016","37","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","2","37","31","34","31","22"
"09/27/2016","43","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","3","39","43","28","34","30"
"09/28/2016","39","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","39","3","33","28","17"
"09/29/2016","37","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","37","3","13","31","12"
"09/30/2016","35","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","3","25","6","8","35","12"
"10/01/2016","34","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","27","4","11","34","21"
"10/02/2016","38","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","30","4","10","38","17"
"10/03/2016","38","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","6","31","4","21","38","22"
"10/04/2016","47","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","47","4","31","43","29"
"10/05/2016","53","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","6","50","4","45","53","47"
"10/06/2016","67","PM2.5","VILLAGE HALL","17-031-1016","AQS","7","38","6","40","67","32"
"10/07/2016","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","35","4","39","53","31"
"10/08/2016","34","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","6","34","10","21","33","29"
"10/09/2016","63","PM2.5","VILLAGE HALL","17-031-1016","AQS","5","37","14","24","63","27"
"10/10/2016","42","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","42","4","38","37","36"
"10/11/2016","49","PM10","VILLAGE HALL","17-031-1016","AQS","3","48","1","49","38","35"
"10/12/2016","53","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","35","36","34","53","28"
"10/13/2016","27","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","27","10","26","23","26"
"10/14/2016","44","PM10","VILLAGE HALL","17-031-1016","AQS","8","36","6","44","37","33"
"10/15/2016","47","PM2.5","VILLAGE HALL","17-031-1016","AQS","2","35","6","28","47","14"
"10/16/2016","53","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","33","4","23","53","19"
"10/17/2016","46","PM10","VILLAGE HALL","17-031-1016","AQS","3","42","4","46","42","17"
"10/18/2016","48","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","5","38","14","35","48","36"
"10/19/2016","39","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","32","19","33","39","35"
"10/20/2016","53","PM10","Portage- Hwy 12","18-127-0023","AQS","3","25","4","53","34","25"
"10/21/2016","26","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","26","9","20","23","25"
"10/22/2016","39","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","33","14","37","39","25"
"10/23/2016","46","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","3","44","39","29","46","30"
"10/24/2016","52","PM10","Portage- Hwy 12","18-127-0023","AQS","5","31","6","52","30","41"
"10/25/2016","44","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","6","33","7","35","44","32"
"10/26/2016","40","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","3","31","6","10","40","24"
"10/27/2016","32","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","28","11","16","32","25"
"10/28/2016","48","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","31","6","43","48","22"
"10/29/2016","56","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","5","43","7","25","56","22"
"10/30/2016","33","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","3","27","4","14","33","20"
"10/31/2016","31","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","5","31","6","20","31","24"
"11/01/2016","72","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","48","3","31","57","72"
"11/02/2016","83","PM2.5","VILLAGE HALL","17-031-1016","AQS","10","28","6","37","83","38"
"11/03/2016","45","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","28","6","18","45","36"
"11/04/2016","42","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","32","10","14","33","42"
"11/05/2016","57","PM2.5","MCKINLEY SCHOOL","17-089-0003","AQS","7","42","3","19","57","34"
"11/06/2016","59","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","7","46","59","21","58","39"
"11/07/2016","63","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","44","6","25","63","46"
"11/08/2016","89","PM10","Portage- Hwy 12","18-127-0023","AQS","6","42","4","89","50","32"
"11/09/2016","59","PM10","Portage- Hwy 12","18-127-0023","AQS","7","35","3","59","28","35"
"11/10/2016","43","PM10","VILLAGE HALL","17-031-1016","AQS","6","40","17","43","33","28"
"11/11/2016","101","PM10","Portage- Hwy 12","18-127-0023","AQS","6","44","7","101","28","42"
"11/12/2016","46","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","39","13","29","46","39"
"11/13/2016","42","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","41","3","19","42","18"
"11/14/2016","81","PM2.5","VILLAGE HALL","17-031-1016","AQS","5","43","4","66","81","39"
"11/15/2016","84","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","38","7","73","84","39"
"11/16/2016","71","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","37","13","55","71","39"
"11/17/2016","58","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","5","48","6","58","58","25"
"11/18/2016","46","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","2","41","23","42","46","19"
"11/19/2016","41","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","2","32","36","39","41","25"
"11/20/2016","37","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","34","20","18","35","37"
"11/21/2016","46","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","31","13","24","46","42"
"11/22/2016","42","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","33","6","33","39","42"
"11/23/2016","59","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","5","31","9","14","59","23"
"11/24/2016","49","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","3","31","9","6","49","13"
"11/25/2016","46","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","3","27","23","11","46","19"
"11/26/2016","43","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","5","30","11","21","43","20"
"11/27/2016","57","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","32","6","17","57","14"
"11/28/2016","35","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","32","3","8","35","16"
"11/29/2016","32","PM2.5","VILLAGE HALL","17-031-1016","AQS","2","27","7","23","32","25"
"11/30/2016","27","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","18","10","19","27","21"
"12/01/2016","30","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","2","19","30","8","23","12"
"12/02/2016","31","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","29","17","13","31","21"
"12/03/2016","48","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","31","16","14","48","26"
"12/04/2016","65","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","9","19","14","15","65","29"
"12/05/2016","55","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","6","29","21","9","55","25"
"12/06/2016","64","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","19","40","22","64","56"
"12/07/2016","41","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","2","23","41","13","24","13"
"12/08/2016","34","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","2","25","33","23","34","15"
"12/09/2016","39","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","3","31","11","19","39","27"
"12/10/2016","42","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","24","19","13","42","24"
"12/11/2016","56","PM2.5","IEPA TRAILER","17-031-3103","AQS","2","30","4","12","56","25"
"12/12/2016","67","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","5","23","13","19","67","34"
"12/13/2016","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","31","19","19","62","37"
"12/14/2016","53","PM2.5","IEPA TRAILER","17-031-3103","AQS","3","35","23","26","53","31"
"12/15/2016","44","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","3","32","24","19","44","32"
"12/16/2016","51","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","3","26","4","24","51","33"
"12/17/2016","62","PM2.5","IEPA TRAILER","17-031-3103","AQS","5","31","14","16","62","34"
"12/18/2016","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","32","30","42","52","31"
"12/19/2016","53","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","6","31","11","21","53","33"
"12/20/2016","53","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","31","10","26","53","27"
"12/21/2016","66","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","6","31","19","22","66","31"
"12/22/2016","77","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","35","77","34","56","35"
"12/23/2016","61","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","6","23","3","14","61","35"
"12/24/2016","66","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","5","31","14","16","66","30"
"12/25/2016","63","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","2","32","3","16","63","23"
"12/26/2016","44","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","1","44","31","7","38","16"
"12/27/2016","29","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","3","28","23","12","29","29"
"12/28/2016","57","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","31","24","19","45","57"
"12/29/2016","35","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","2","35","17","22","31","21"
"12/30/2016","81","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","2","33","81","28","38","36"
"12/31/2016","39","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","32","6","17","39","26"
