"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"09/13/2002","96","SO2","CTA BUILDING","17-031-0063","AQS","28","87","96","60","61","70"
"09/14/2002","147","Ozone","VALPARAISO","18-127-0026","AQS","31","147","99","47","87","73"
"09/15/2002","67","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","15","67","23","33","47","34"
"09/16/2002","58","NO2","IEPA TRAILER","17-031-3103","AQS","30","46","54","42","53","58"
"09/17/2002","104","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","32","71","104","60","87","101"
"09/18/2002","72","PM2.5","SE POLICE STATION","17-031-0050","AQS","24","48","21","37","72","65"
"09/19/2002","59","SO2","WATER PLANT WEST","17-197-0013","AQS","18","28","59","55","53","44"
"09/20/2002","59","PM10","VILLAGE HALL","17-031-1016","AQS","20","26","29","59","36","41"
"09/21/2002","81","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","19","46","81","19","36","78"
"09/22/2002","96","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","18","33","59","32","41","96"
"09/23/2002","86","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","17","39","56","67","50","86"
"09/24/2002","69","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","24","32","59","20","26","69"
"09/25/2002","57","NO2","IEPA TRAILER","17-031-3103","AQS","31","49","31","51","52","57"
"09/26/2002","112","PM2.5","VILLAGE HALL","17-031-1016","AQS","28","74","57","56","112","71"
"09/27/2002","67","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","46","44","34","67","56"
"09/28/2002","101","Ozone","FITNESS FORUM","17-197-1008","AQS","32","101","46","40","89","57"
"09/29/2002","99","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","32","80","67","49","99","50"
"09/30/2002","89","NO2","CTA BUILDING","17-031-0063","AQS","20","71","64","63","67","89"
"10/01/2002","93","NO2","CTA BUILDING","17-031-0063","AQS","24","58","47","50","78","93"
"10/02/2002","71","PM2.5","VILLAGE HALL","17-031-1016","AQS","22","44","39","27","71","44"
"10/03/2002","58","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","22","26","43","30","58","55"
"10/04/2002","52","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","23","32","50","19","52","49"
"10/05/2002","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","38","33","37","33","62","41"
"10/06/2002","47","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","38","40","40","42","47","39"
"10/07/2002","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","33","29","49","44","57","50"
"10/08/2002","64","NO2","CTA BUILDING","17-031-0063","AQS","32","36","34","49","58","64"
"10/09/2002","94","SO2","FIRESTATION","17-031-1018","AQS","27","31","94","55","66","60"
"10/10/2002","76","PM2.5","SE POLICE STATION","17-031-0050","AQS","35","33","39","59","76","70"
"10/11/2002","145","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","36","41","60","63","145","70"
"10/12/2002","92","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","31","31","23","58","92","39"
"10/13/2002","82","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","27","31","36","53","82","46"
"10/14/2002","58","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","33","35","20","38","58","54"
"10/15/2002","65","SO2","","18-127-0017","AQS","31","29","65","64","55","52"
"10/16/2002","74","NO2","CTA BUILDING","17-031-0063","AQS","25","35","30","19","36","74"
"10/17/2002","59","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","30","22","43","24","59","53"
"10/18/2002","65","NO2","CTA BUILDING","17-031-0063","AQS","36","33","37","39","60","65"
"10/19/2002","74","SO2","","18-127-0017","AQS","32","26","74","40","74","33"
"10/20/2002","79","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","32","32","46","19","79","39"
"10/21/2002","70","NO2","CTA BUILDING","17-031-0063","AQS","38","31","39","39","68","70"
"10/22/2002","68","NO2","CTA BUILDING","17-031-0063","AQS","28","19","64","31","64","68"
"10/23/2002","62","NO2","CTA BUILDING","17-031-0063","AQS","16","28","43","42","57","62"
"10/24/2002","54","SO2","SE POLICE STATION","17-031-0050","AQS","28","29","54","10","52","30"
"10/25/2002","71","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","32","20","20","27","71","51"
"10/26/2002","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","27","17","34","18","63","38"
"10/27/2002","49","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","28","27","20","12","49","30"
"10/28/2002","59","SO2","SE POLICE STATION","17-031-0050","AQS","20","29","59","14","39","49"
"10/29/2002","54","SO2","SE POLICE STATION","17-031-0050","AQS","20","27","54","39","45","38"
"10/30/2002","82","NO2","CTA BUILDING","17-031-0063","AQS","17","31","69","16","50","82"
"10/31/2002","107","NO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","22","49","23","62","107"
"11/01/2002","61","PM2.5","","18-127-0020","AQS","22","25","43","19","61","47"
"11/02/2002","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","26","24","47","23","52","38"
"11/03/2002","68","PM2.5","SE POLICE STATION","17-031-0050","AQS","28","19","40","20","68","42"
"11/04/2002","112","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","34","26","82","46","112","86"
"11/05/2002","97","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","35","16","51","31","97","53"
"11/06/2002","93","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","22","18","54","32","93","35"
"11/07/2002","82","PM2.5","FARR HALL","17-031-0014","AQS","34","24","39","60","82","57"
"11/08/2002","60","NO2","CTA BUILDING","17-031-0063","AQS","23","33","30","51","37","60"
"11/09/2002","59","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","22","31","13","52","59","35"
"11/10/2002","93","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","19","19","56","31","93","35"
"11/11/2002","66","NO2","CTA BUILDING","17-031-0063","AQS","19","12","30","34","55","66"
"11/12/2002","70","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","27","19","34","21","70","53"
"11/13/2002","67","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","26","26","59","44","67","57"
"11/14/2002","48","NO2","CTA BUILDING","17-031-0063","AQS","23","32","30","17","45","48"
"11/15/2002","42","NO2","CTA BUILDING","17-031-0063","AQS","16","33","34","25","24","42"
"11/16/2002","49","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","32","20","49","35","31"
"11/17/2002","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","26","29","26","19","54","46"
"11/18/2002","92","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","32","10","50","50","92","68"
"11/19/2002","81","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","27","17","46","20","81","77"
"11/20/2002","93","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","31","10","64","35","76","93"
"11/21/2002","118","SO2","Portage- Hwy 12","18-127-0023","AQS","30","26","118","36","56","55"
"11/22/2002","126","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","33","23","126","42","62","94"
"11/23/2002","90","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","35","20","41","24","60","90"
"11/24/2002","55","SO2","FIRESTATION","17-031-1018","AQS","20","19","55","29","45","30"
"11/25/2002","77","SO2","FIRESTATION","17-031-1018","AQS","22","21","77","40","52","61"
"11/26/2002","76","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","24","12","37","28","76","64"
"11/27/2002","84","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","30","22","29","22","84","58"
"11/28/2002","117","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","31","19","61","37","117","41"
"11/29/2002","110","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","23","20","110","17","39","40"
"11/30/2002","133","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","31","80","119","133","38"
"12/01/2002","67","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","23","22","67","25","61","40"
"12/02/2002","98","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","23","33","39","14","51","98"
"12/03/2002","73","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","32","27","54","31","73","73"
"12/04/2002","74","PM2.5","FARR HALL","17-031-0014","AQS","31","31","40","44","74","69"
"12/05/2002","95","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","24","19","46","28","95","77"
"12/06/2002","76","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","31","13","37","45","76","45"
"12/07/2002","78","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","27","17","50","26","78","35"
"12/08/2002","77","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","25","29","77","76","72","45"
"12/09/2002","81","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","42","19","76","58","80","81"
"12/10/2002","99","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","34","11","70","59","99","63"
"12/11/2002","101","SO2","CTA BUILDING","17-031-0063","AQS","36","11","101","71","87","87"
"12/12/2002","91","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","34","7","27","38","91","54"
"12/13/2002","116","PM2.5","VILLAGE HALL","17-031-1016","AQS","32","10","40","35","116","48"
"12/14/2002","106","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","24","15","37","38","106","37"
"12/15/2002","87","SO2","Portage- Hwy 12","18-127-0023","AQS","23","35","87","24","65","29"
"12/16/2002","57","PM2.5","WASHINGTON HS","17-031-0022","AQS","24","35","47","50","57","39"
"12/17/2002","67","PM2.5","SE POLICE STATION","17-031-0050","AQS","25","18","29","29","67","36"
"12/18/2002","66","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","22","24","16","30","66","43"
"12/19/2002","72","NO2","CTA BUILDING","17-031-0063","AQS","23","13","49","17","64","72"
"12/20/2002","44","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","20","21","29","13","44","37"
"12/21/2002","47","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","24","23","47","14","39","40"
"12/22/2002","57","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","20","21","57","17","53","30"
"12/23/2002","59","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","19","25","44","16","59","48"
"12/24/2002","73","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","20","23","29","20","73","50"
"12/25/2002","70","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","21","70","33","53","27"
"12/26/2002","101","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","27","19","101","23","66","42"
"12/27/2002","92","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","27","13","61","43","92","46"
"12/28/2002","153","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","32","15","20","45","153","38"
"12/29/2002","124","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","35","27","36","40","124","40"
"12/30/2002","69","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","25","27","49","28","69","40"
"12/31/2002","98","PM2.5","FARR HALL","17-031-0014","AQS","18","26","80","42","98","65"
